,169,170,603,601,701,714,XLK,XLV,XOP,QQQ,SHV,BIL,273011,695437,593038,LMB,AGM,TDS,MCD,FMY,EOI
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2021-09-12,1239.43,656.37,370.59,390.39,284.09,372.78,,,,,,,96430.0,10750.0,11550.0,,,,,,
2021-09-13,1238.17,663.82,371.02,390.82,284.13,373.73,153.9281463623047,128.3589630126953,82.94335174560547,371.601318359375,106.18797302246094,87.84741973876953,95760.0,10740.0,11580.0,6.849999904632568,92.9815902709961,17.83258819580078,232.04669189453125,12.398030281066895,16.4710636138916
2021-09-14,1242.1,660.98,371.47,391.25,284.18,374.32,153.73167419433594,128.33961486816406,80.86787414550781,370.5447998046875,106.18797302246094,87.83781433105469,95160.0,10830.0,11610.0,6.820000171661377,91.81165313720703,17.42144775390625,231.96971130371094,12.407018661499023,16.41950798034668
2021-09-15,,,,,,,155.07762145996094,129.1735382080078,85.6186294555664,373.2997131347656,106.18797302246094,87.83781433105469,,,,6.630000114440918,92.99102783203125,17.66541862487793,231.82542419433594,12.541876792907715,16.45387840270996
2021-09-16,,,,,,,155.16603088378906,128.84384155273438,84.50473022460938,373.5565185546875,106.19759368896484,87.84741973876953,,,,6.860000133514404,92.99102783203125,17.6383113861084,233.970703125,12.4789400100708,16.4710636138916
2021-09-17,,,,,,,152.74923706054688,128.9698944091797,83.73356628417969,369.1327209472656,106.18797302246094,87.83781433105469,,,,6.460000038146973,94.61383819580078,17.927465438842773,233.27806091308594,12.424999237060547,16.1617431640625
2021-09-19,1246.69,666.05,371.49,390.87,284.22,374.5,,,,,,,91500.0,10840.0,11620.0,,,,,,
2021-09-20,,,,,,,149.96701049804688,127.62407684326172,80.67019653320312,361.5052795410156,106.18797302246094,87.84741973876953,,,,6.539999961853027,94.67990112304688,17.484699249267578,230.00721740722656,12.442981719970703,15.84383773803711
2021-09-21,,,,,,,150.02606201171875,127.8187026977539,80.85179138183594,361.9501037597656,106.18797302246094,87.83781433105469,,,,6.25,94.95349884033203,17.376266479492188,231.3636474609375,12.38903522491455,15.8610200881958
2021-09-22,1231.87,674.18,371.89,391.22,284.25,375.1,152.08294677734375,128.0327911376953,83.84347534179688,365.33087158203125,106.18797302246094,87.83781433105469,90100.0,10920.0,11620.0,6.420000076293945,96.15174102783203,17.20458221435547,233.8937530517578,12.433990478515625,15.964744567871094
2021-09-23,1250.34,691.92,372.57,391.8,284.24,375.68,154.1201934814453,128.95726013183594,87.49466705322266,368.7017822265625,106.18797302246094,87.84741973876953,92020.0,10940.0,11800.0,7.059999942779541,98.2840576171875,17.466629028320312,235.48106384277344,12.4789400100708,16.11168670654297
2021-09-24,,,,,,,154.2284393310547,128.43174743652344,87.98212432861328,369.0477600097656,106.1783447265625,87.83781433105469,,,,7.070000171661377,99.93516540527344,17.349159240722656,237.05874633789062,12.416008949279785,16.103042602539062
2021-09-26,1252.1,705.17,372.37,391.33,284.25,375.19,,,,,,,92610.0,10920.0,11610.0,,,,,,
2021-09-27,,,,,,,152.73251342773438,126.60231018066406,94.31914520263672,366.1019287109375,106.1783447265625,87.83781433105469,,,,7.019999980926514,104.75643157958984,17.76481819152832,238.68455505371094,12.416008949279785,15.98203182220459
2021-09-28,,,,,,,148.20533752441406,124.43226623535156,93.04791259765625,355.7421569824219,106.1783447265625,87.83781433105469,,,,7.0,104.8885269165039,17.575061798095703,234.50942993164062,12.416008949279785,15.714076042175293
2021-09-29,1226.64,726.65,372.72,391.49,284.23,375.8,148.0183563232422,125.41510772705078,92.74205780029297,355.15887451171875,106.1783447265625,87.84741973876953,90130.0,10820.0,11720.0,7.110000133514404,103.80349731445312,17.954572677612305,235.00006103515625,12.416008949279785,15.696791648864746
2021-09-30,1221.15,730.29,372.64,391.24,284.26,375.97,146.95547485351562,123.87757873535156,92.44574737548828,353.8540344238281,106.18797302246094,87.84741973876953,90000.0,10900.0,11820.0,6.619999885559082,102.38825225830078,17.620237350463867,231.9504852294922,12.371054649353027,15.472058296203613
2021-10-01,,,,,,,149.16983032226562,123.90677642822266,94.85438537597656,356.048583984375,106.1783447265625,87.84741973876953,,,,6.639999866485596,106.56794738769531,17.800960540771484,233.7013397216797,12.47038459777832,15.627645492553711
2021-10-03,1217.82,777.16,373.35,391.71,284.2,376.94,,,,,,,89310.0,10930.0,11870.0,,,,,,
2021-10-04,1198.89,782.29,373.37,391.25,284.14,377.02,145.71539306640625,122.01893615722656,97.26301574707031,348.5752868652344,106.16874694824219,87.82820129394531,87230.0,10650.0,11670.0,6.559999942779541,106.8981704711914,17.954572677612305,233.8456573486328,12.443294525146484,15.428838729858398
2021-10-05,1211.42,786.39,373.43,391.31,284.23,377.14,147.79200744628906,122.74877166748047,97.8460693359375,353.28070068359375,106.1783447265625,87.83781433105469,89000.0,10570.0,11600.0,6.78000020980835,107.24725341796875,17.782888412475586,235.90435791015625,12.461355209350586,15.549853324890137
2021-10-06,1196.17,776.67,373.51,391.61,284.44,377.22,148.7564697265625,122.52495574951172,95.66682434082031,355.54449462890625,106.1783447265625,87.83781433105469,86000.0,10490.0,11550.0,6.46999979019165,107.5208740234375,17.6383113861084,237.7129364013672,12.434267044067383,15.610355377197266
2021-10-07,1217.45,774.2,373.31,391.3,284.46,376.83,150.1146240234375,124.15005493164062,98.24750518798828,358.80657958984375,106.18797302246094,87.83781433105469,86600.0,10600.0,11650.0,6.320000171661377,108.96442413330078,17.81903076171875,238.8865966796875,12.389115333557129,15.9042387008667
2021-10-08,,,,,,,149.5536651611328,123.52725982666016,100.71348571777344,357.0173645019531,106.18797302246094,87.83781433105469,,,,6.190000057220459,109.56827545166016,17.511804580688477,238.2901153564453,12.343966484069824,15.912881851196289
2021-10-10,1218.52,791.18,373.16,390.88,284.36,376.63,,,,,,,85290.0,10660.0,11660.0,,,,,,
2021-10-11,1220.66,795.44,373.88,391.78,284.47,377.86,148.72694396972656,122.56388092041016,100.36940002441406,354.2791442871094,106.1783447265625,87.83781433105469,85590.0,10810.0,11760.0,6.179999828338623,110.75707244873047,17.475664138793945,237.2126922607422,12.371053695678711,15.8610200881958
2021-10-12,1228.1,796.17,374.72,392.82,284.8,378.75,147.95928955078125,121.97028350830078,100.05398559570312,353.04345703125,106.18797302246094,87.83781433105469,85280.0,10920.0,11930.0,6.465000152587891,109.93621826171875,17.42144775390625,235.23094177246094,12.506505012512207,15.843732833862305
2021-10-13,1238.97,780.53,375.76,394.07,284.86,380.05,148.86471557617188,122.16490173339844,99.6334228515625,355.8706359863281,106.18797302246094,87.83781433105469,86220.0,11030.0,12080.0,6.485000133514404,109.01161193847656,17.385303497314453,233.43199157714844,12.443294525146484,15.938812255859375
2021-10-14,1255.33,791.3,376.64,394.97,285.27,381.07,152.22071838378906,123.91649627685547,101.13404846191406,362.4246520996094,106.18797302246094,87.82820129394531,88280.0,11070.0,12120.0,6.420000076293945,110.87972259521484,17.50277328491211,235.2598114013672,12.506505012512207,16.180837631225586
2021-10-15,,,,,,,153.44110107421875,124.52957153320312,100.5605697631836,364.70806884765625,106.16874694824219,87.83781433105469,,,,6.400000095367432,111.42696380615234,17.556989669799805,233.0471954345703,12.443294525146484,16.345062255859375
2021-10-17,1256.81,804.92,376.48,394.58,285.32,381.13,,,,,,,89300.0,11080.0,12190.0,,,,,,
2021-10-18,1250.2,802.34,375.99,393.89,285.38,380.79,154.74020385742188,123.6829605102539,101.08625793457031,368.37554931640625,106.16874694824219,87.82820129394531,88980.0,11110.0,12150.0,6.369999885559082,111.58734130859375,17.168437957763672,233.05679321289062,12.425236701965332,16.45743179321289
2021-10-19,1256.98,803.53,375.62,393.51,285.34,380.3,156.27548217773438,125.30807495117188,101.89868927001953,371.1632080078125,106.16874694824219,87.82820129394531,88110.0,11120.0,12270.0,6.420000076293945,111.10617065429688,17.566024780273438,233.5474395751953,12.434267044067383,16.57843780517578
2021-10-20,1256.63,804.63,375.71,393.69,285.35,380.35,155.8424835205078,127.09859466552734,103.18903350830078,370.6788024902344,106.1783447265625,87.82820129394531,89410.0,11130.0,12340.0,7.070000171661377,112.81388854980469,17.782888412475586,230.61328125,12.40717601776123,16.569799423217773
2021-10-21,1254.1,820.49,375.39,393.14,285.54,379.93,156.4428253173828,127.6143569946289,100.96199798583984,372.94256591796875,106.16874694824219,87.82820129394531,89030.0,11310.0,12530.0,7.079999923706055,114.22914123535156,17.6383113861084,232.22947692871094,12.371053695678711,16.49155616760254
2021-10-22,,,,,,,155.90150451660156,128.1300811767578,102.8258285522461,369.8089294433594,106.1783447265625,87.82820129394531,,,,7.110000133514404,115.0405502319336,17.529878616333008,229.3819122314453,12.40717601776123,16.700197219848633
2021-10-24,1254.33,818.46,375.12,393.03,285.38,379.91,,,,,,,89770.0,11250.0,12540.0,,,,,,
2021-10-25,1264.51,829.52,375.51,393.44,285.4,380.93,156.41326904296875,128.28579711914062,105.79838562011719,373.594970703125,106.16874694824219,87.83781433105469,90560.0,11340.0,12540.0,7.300000190734863,116.4652328491211,17.828067779541016,228.32369995117188,12.425236701965332,16.708898544311523
2021-10-26,1280.13,822.48,376.11,393.97,285.19,381.82,156.8561553955078,128.91831970214844,105.63590240478516,374.7713317871094,106.1783447265625,87.81859588623047,91120.0,11480.0,12600.0,7.110000133514404,115.8047866821289,17.40337562561035,227.4386444091797,12.47941780090332,16.82190704345703
2021-10-27,1274.51,815.16,376.07,394.04,285.12,381.52,156.71836853027344,127.89656066894531,101.15316009521484,375.6412048339844,106.1783447265625,87.81859588623047,89530.0,11540.0,12600.0,6.869999885559082,114.27632141113281,16.843141555786133,233.50892639160156,12.40717601776123,16.778438568115234
2021-10-28,1269.21,807.98,375.44,393.63,285.13,381.19,158.29302978515625,128.9669647216797,102.30013275146484,379.8127746582031,106.1783447265625,87.83781433105469,89020.0,11490.0,12660.0,7.050000190734863,116.68222045898438,16.8160343170166,236.1737060546875,12.380085945129395,16.969697952270508
2021-10-29,,,,,,,158.9720916748047,130.2222900390625,101.65974426269531,381.6811218261719,106.15913391113281,87.83781433105469,,,,7.03000020980835,118.96549224853516,16.933504104614258,236.22181701660156,12.371053695678711,16.943613052368164
2021-10-31,1276.76,801.32,375.32,393.71,285.16,381.22,,,,,,,89420.0,11370.0,12570.0,,,,,,
2021-11-01,1292.35,819.67,375.1,393.36,285.04,381.2,158.73590087890625,130.0666046142578,104.73745727539062,382.98602294921875,106.15913391113281,87.83781433105469,89300.0,11430.0,12670.0,7.300000190734863,120.95626831054688,17.891319274902344,241.06072998046875,12.43905258178711,16.91753578186035
2021-11-02,1303.79,820.96,375.32,393.64,285.03,381.12,160.1334228515625,130.88401794433594,103.62870025634766,384.58740234375,106.16874694824219,87.81859588623047,89770.0,11330.0,12630.0,7.019999980926514,121.8808822631836,17.629274368286133,239.77163696289062,12.448121070861816,17.004472732543945
2021-11-03,1294.33,818.23,374.7,392.81,284.96,380.11,161.06837463378906,131.65277099609375,102.66333770751953,388.6700439453125,106.15913391113281,87.81859588623047,87000.0,11350.0,12710.0,7.0,126.64556121826172,18.090112686157227,240.8875732421875,12.466254234313965,17.100101470947266
2021-11-04,1299.87,817.34,375.3,393.64,284.96,380.24,163.5878143310547,130.74777221679688,102.0516128540039,393.6522521972656,106.1783447265625,87.82820129394531,89320.0,11400.0,12690.0,7.150000095367432,123.85279846191406,17.873247146606445,243.8313446044922,12.493452072143555,17.169645309448242
2021-11-05,,,,,,,164.43421936035156,129.28810119628906,104.8616943359375,394.0279235839844,106.16874694824219,87.82820129394531,,,,7.03000020980835,126.34364318847656,17.67445182800293,245.03382873535156,12.18519401550293,17.2218074798584
2021-11-07,1309.94,823.07,375.78,394.31,284.99,379.97,,,,,,,86210.0,11370.0,12700.0,,,,,,
2021-11-08,1310.62,827.0,375.62,394.03,284.99,379.68,165.31996154785156,130.0568389892578,106.5439224243164,393.4940490722656,106.15913391113281,87.83781433105469,86570.0,11300.0,12650.0,7.400000095367432,129.07977294921875,18.0178279876709,243.48500061035156,12.203328132629395,17.317440032958984
2021-11-09,1311.96,819.54,375.58,394.25,285.03,379.7,164.64088439941406,129.58004760742188,106.3336410522461,390.7855529785156,106.15913391113281,87.81859588623047,87910.0,11300.0,12490.0,7.679999828338623,121.6072769165039,17.909395217895508,243.0520782470703,12.176126480102539,17.273969650268555
2021-11-10,1311.5,815.01,375.41,393.91,285.08,379.83,161.92459106445312,129.94981384277344,101.35388946533203,385.04217529296875,106.15913391113281,87.81859588623047,90460.0,11200.0,12390.0,8.0,124.06981658935547,18.117218017578125,243.5138702392578,12.239592552185059,17.247892379760742
2021-11-11,1319.86,810.27,375.33,393.8,285.16,379.62,162.68240356445312,129.5703125,102.90229797363281,386.1097106933594,106.15913391113281,87.82820129394531,99170.0,11310.0,12420.0,7.789999961853027,125.9190673828125,18.469627380371094,240.6566925048828,12.18519401550293,17.326129913330078
2021-11-12,,,,,,,164.6605682373047,130.21255493164062,102.67289733886719,390.172607421875,106.16874694824219,87.82820129394531,,,,7.849999904632568,124.34342193603516,18.063003540039062,241.14732360839844,12.176126480102539,17.38698387145996
2021-11-14,1334.74,810.09,375.44,393.98,285.13,379.88,,,,,,,97020.0,11350.0,12510.0,,,,,,
2021-11-15,1336.56,810.37,375.78,394.55,285.34,380.47,164.4932861328125,129.4048614501953,103.37064361572266,390.0836181640625,106.15913391113281,87.82820129394531,98300.0,11420.0,12520.0,7.53000020980835,123.83393096923828,17.773855209350586,243.33106994628906,12.2305269241333,17.473918914794922
2021-11-16,1323.93,821.79,375.96,395.13,285.21,380.16,166.2253875732422,129.94981384277344,102.80670928955078,392.8614501953125,106.15913391113281,87.81859588623047,96450.0,11370.0,12480.0,7.389999866485596,123.16405487060547,17.584095001220703,242.8693389892578,12.203328132629395,17.46522331237793
2021-11-17,1314.09,816.11,376.1,395.48,285.63,379.74,165.7234649658203,130.13470458984375,99.155517578125,393.06903076171875,106.16874694824219,87.81859588623047,95510.0,11340.0,12400.0,7.340000152587891,120.07881164550781,17.85517692565918,243.090576171875,12.14892864227295,17.57823944091797
2021-11-18,1307.73,812.62,376.01,395.79,285.32,379.25,167.3768768310547,130.18336486816406,99.36580657958984,397.1417236328125,106.1783447265625,87.82820129394531,94800.0,11350.0,12410.0,7.230000019073486,120.02220153808594,17.74674415588379,243.85055541992188,12.112665176391602,17.595626831054688
2021-11-19,,,,,,,168.5972137451172,129.39512634277344,94.4051513671875,399.35601806640625,106.16874694824219,87.82820129394531,,,,7.199999809265137,119.3711929321289,16.996753692626953,242.37867736816406,12.058266639709473,17.526086807250977
2021-11-21,1303.04,800.67,375.97,395.87,285.22,378.94,,,,,,,90700.0,11470.0,12420.0,,,,,,
2021-11-22,1311.84,802.74,375.61,395.6,285.23,378.3,166.71746826171875,128.81129455566406,95.89620971679688,394.7198791503906,106.15913391113281,87.82820129394531,90550.0,11770.0,12870.0,7.0,120.66378784179688,17.26783561706543,243.85055541992188,12.031065940856934,17.5610408782959
2021-11-23,1301.4,806.99,376.08,395.62,285.31,378.71,166.33363342285156,128.947509765625,99.75769805908203,392.92071533203125,106.16874694824219,87.81859588623047,89500.0,11530.0,12790.0,6.650000095367432,122.83383178710938,17.620237350463867,245.9381103515625,12.103597640991211,17.4299259185791
2021-11-24,1289.58,813.61,376.54,396.09,285.2,379.38,167.544189453125,128.89886474609375,101.067138671875,394.1860046386719,106.14952087402344,87.82820129394531,88040.0,11600.0,12720.0,7.239999771118164,122.38094329833984,17.466629028320312,247.34266662597656,12.167061805725098,17.51734161376953
2021-11-25,1295.9,815.1,377.53,397.41,285.31,380.65,,,,,,,88820.0,11600.0,12760.0,,,,,,
2021-11-26,,,,,,,163.36148071289062,128.42202758789062,94.433837890625,386.7127685546875,106.14952087402344,87.81859588623047,,,,7.039999961853027,116.82374572753906,17.03289794921875,240.5123748779297,12.167061805725098,17.1851749420166
2021-11-28,1276.01,785.69,376.71,397.25,285.25,378.86,,,,,,,87910.0,11600.0,12650.0,,,,,,
2021-11-29,1285.97,797.26,376.72,397.27,285.25,378.76,167.44578552246094,128.77236938476562,95.6094741821289,395.10540771484375,106.15913391113281,87.82820129394531,88470.0,11710.0,12780.0,6.909999847412109,115.84251403808594,16.617238998413086,240.7913818359375,12.103597640991211,17.35999870300293
2021-11-30,1280.68,778.66,376.14,397.04,285.45,377.91,166.04824829101562,126.24224853515625,93.08613586425781,389.3027038574219,106.11107635498047,87.81859588623047,89900.0,11650.0,12610.0,7.050000190734863,114.84242248535156,15.975683212280273,236.61244201660156,12.157997131347656,17.19391632080078
2021-12-01,1293.53,798.66,375.71,396.13,285.45,377.64,163.77484130859375,126.01844024658203,89.39671325683594,382.6795349121094,106.13990020751953,87.82820129394531,93470.0,11800.0,12800.0,6.800000190734863,113.26677703857422,15.596171379089355,236.2061309814453,12.162548065185547,17.00161361694336
2021-12-02,1264.01,781.93,374.83,395.68,285.44,376.62,165.28060913085938,126.63152313232422,92.2928237915039,385.4375915527344,106.14952087402344,87.82820129394531,93010.0,11660.0,12400.0,6.639999866485596,117.6163101196289,16.0570068359375,240.67530822753906,12.171651840209961,17.08028221130371
2021-12-03,,,,,,,162.51512145996094,126.86502075195312,90.92601776123047,378.7353210449219,106.13990020751953,87.81859588623047,,,,7.550000190734863,114.39897155761719,16.373268127441406,241.18798828125,12.12613582611084,16.79181671142578
2021-12-05,1254.37,798.6,374.91,395.85,285.46,376.19,,,,,,,90900.0,11650.0,12450.0,,,,,,
2021-12-06,1252.04,808.93,375.69,396.56,285.45,377.31,164.06024169921875,127.58515167236328,93.71698760986328,381.7701416015625,106.13990020751953,87.81859588623047,90490.0,11630.0,12530.0,7.630000114440918,116.41804504394531,17.773855209350586,247.43701171875,12.016889572143555,16.957902908325195
2021-12-07,1293.03,828.86,376.26,396.75,285.55,378.14,169.78807067871094,129.22972106933594,97.48285675048828,393.2667236328125,106.13029479980469,87.81859588623047,91400.0,11750.0,12630.0,7.590000152587891,117.90877532958984,17.620237350463867,251.42251586914062,12.135238647460938,17.228878021240234
2021-12-08,1289.59,818.01,376.22,396.35,285.54,378.55,170.5655517578125,130.2028350830078,97.6644515991211,395.02630615234375,106.12068176269531,87.82820129394531,93490.0,11600.0,12460.0,7.769999980926514,117.74839782714844,17.629274368286133,251.10325622558594,12.107925415039062,17.39495849609375
2021-12-09,1290.67,818.6,376.81,397.2,285.47,379.48,168.72518920898438,130.5045166015625,95.91533660888672,389.2137756347656,106.13990020751953,87.81859588623047,93820.0,11500.0,12300.0,7.590000152587891,114.90846252441406,17.475664138793945,253.7731475830078,12.208065032958984,17.4299259185791
2021-12-10,,,,,,,172.11068725585938,130.96185302734375,97.07185363769531,393.44464111328125,106.13029479980469,87.82820129394531,,,,7.940000057220459,114.62540435791016,17.909395217895508,256.3172302246094,12.171651840209961,17.377477645874023
2021-12-12,1279.69,818.23,376.79,397.05,285.62,379.4,,,,,,,95080.0,11470.0,12270.0,,,,,,
2021-12-13,1269.63,816.25,376.83,397.23,285.55,379.77,169.5518798828125,132.19772338867188,92.70381164550781,387.7606201171875,106.13990020751953,87.82820129394531,93730.0,11460.0,12160.0,7.480000019073486,112.78559112548828,17.64734649658203,254.49864196777344,12.171651840209961,17.333776473999023
2021-12-14,1259.35,820.16,376.49,396.73,285.47,379.16,166.7666778564453,131.66250610351562,91.05982208251953,383.7471923828125,106.13990020751953,87.82820129394531,92120.0,11390.0,12090.0,7.25,111.96817016601562,18.235441207885742,253.94723510742188,12.12613582611084,17.36874008178711
2021-12-15,1255.45,825.76,376.69,396.59,285.3,379.78,171.1855926513672,134.35804748535156,91.42302703857422,392.49566650390625,106.13029479980469,87.82820129394531,94510.0,11460.0,12240.0,7.199999809265137,112.49092864990234,18.043970108032227,255.88194274902344,12.035096168518066,17.3862247467041
2021-12-16,1272.35,837.3,377.12,396.91,285.3,380.5,166.33363342285156,135.156005859375,90.55325317382812,382.4027099609375,106.14952087402344,87.81859588623047,91810.0,11590.0,12350.0,7.429999828338623,112.49092864990234,18.463382720947266,256.8782958984375,12.089717864990234,17.298809051513672
2021-12-17,,,,,,,165.2215576171875,134.21206665039062,89.47318267822266,380.49493408203125,106.13990020751953,87.82820129394531,,,,7.869999885559082,111.21726989746094,17.487789154052734,253.154052734375,12.162548065185547,17.534820556640625
2021-12-19,1257.95,825.19,376.65,396.65,285.43,379.71,,,,,,,90400.0,11380.0,12100.0,,,,,,
2021-12-20,1239.69,797.19,375.47,395.78,285.38,377.72,163.25640869140625,133.39932250976562,87.38629150390625,376.803955078125,106.13029479980469,87.81859588623047,90570.0,11160.0,11930.0,8.180000305175781,110.73251342773438,17.706615447998047,253.1830596923828,12.24448013305664,17.412446975708008
2021-12-21,1253.5,815.48,375.33,395.25,285.31,377.78,167.38783264160156,133.95614624023438,91.50820922851562,385.23699951171875,106.13990020751953,87.80899810791016,91640.0,11430.0,12200.0,8.6899995803833,113.83113098144531,18.946624755859375,255.75624084472656,12.426555633544922,17.58726692199707
2021-12-22,1272.5,823.18,375.3,395.14,285.37,378.11,169.57684326171875,135.5190887451172,92.03665924072266,389.92864990234375,106.13990020751953,87.80899810791016,94710.0,11460.0,12350.0,8.880000114440918,113.9451904296875,19.037797927856445,256.2882385253906,12.381038665771484,17.534536361694336
2021-12-23,1282.42,829.07,375.8,395.32,285.39,379.05,170.52340698242188,136.07589721679688,91.69075775146484,392.8682861328125,106.13990020751953,87.80899810791016,96430.0,11720.0,12520.0,9.039999961853027,114.69608306884766,18.809856414794922,257.2652587890625,12.344621658325195,17.639999389648438
2021-12-26,1287.12,824.48,376.28,395.71,285.43,379.66,,,,,,,97510.0,11700.0,12550.0,,,,,,
2021-12-27,1289.19,824.09,376.57,395.98,285.54,379.82,174.18157958984375,137.51187133789062,95.39950561523438,399.361328125,106.13990020751953,87.81859588623047,96530.0,11710.0,12730.0,9.1899995803833,117.81369018554688,18.61838722229004,259.48040771484375,12.31731128692627,17.64879608154297
2021-12-28,1284.06,837.28,377.13,396.66,285.59,380.01,173.27442932128906,137.15045166015625,94.57320404052734,397.5103454589844,106.13029479980469,87.80899810791016,96000.0,11810.0,12790.0,8.90999984741211,117.62359619140625,18.59103012084961,259.1322021484375,12.280896186828613,17.66636848449707
2021-12-29,1283.85,837.15,377.23,396.48,285.6,379.83,173.42233276367188,137.9319305419922,94.18888092041016,397.4510192871094,106.13990020751953,87.80899810791016,96740.0,11900.0,12850.0,8.925000190734863,118.72618103027344,18.37220573425293,259.7222595214844,12.390142440795898,17.639999389648438
