,170,603,601,690,637,704,701,714,XLK,XLV,XOP,QQQ,SHV,273011,695437,593038,LMB,AGM,TDS,MCD,FMY,EOI
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2016-05-25,974.69,303.04,336.99,400.57,236.55,596.63,279.8,323.99,39.89145278930664,62.509605407714844,125.53730773925781,103.29068756103516,99.07450866699219,24980.0,4475.0,4776.0,9.890000343322754,28.207839965820312,21.716941833496094,102.65174102783203,9.613627433776855,7.395157337188721
2016-05-26,969.32,303.26,337.3,400.85,236.53,597.62,279.81,324.35,40.01910400390625,62.5184440612793,124.72830200195312,103.59325408935547,99.07450866699219,24800.0,4430.0,4772.0,9.890000343322754,28.168752670288086,22.096717834472656,103.09314727783203,9.640110969543457,7.469796180725098
2016-05-27,,,,,,,,,40.210575103759766,62.800750732421875,124.02479553222656,104.13221740722656,99.05652618408203,,,,9.890000343322754,28.270381927490234,22.243980407714844,102.6434097290039,9.64673137664795,7.4812798500061035
2016-05-29,974.33,303.42,337.58,401.34,236.57,599.36,279.82,324.56,,,,,,24960.0,4453.0,4791.0,,,,,,
2016-05-30,979.28,303.48,337.42,400.96,236.58,597.98,279.79,324.71,,,,,,24800.0,4537.0,4895.0,,,,,,
2016-05-31,969.32,303.61,337.29,400.8,236.6,597.3,279.78,325.06,40.292633056640625,62.950740814208984,124.93937683105469,104.33079528808594,99.06549835205078,24730.0,4536.0,4845.0,9.899999618530273,28.20001983642578,22.313732147216797,101.6523666381836,9.567281723022461,7.538694381713867
2016-06-01,965.36,303.87,337.54,401.22,236.71,598.84,279.76,325.44,40.192352294921875,63.18015670776367,126.31111145019531,104.34021759033203,99.0663833618164,24940.0,4523.0,4782.0,9.899999618530273,28.53621482849121,21.887454986572266,101.57743072509766,9.557294845581055,7.6018500328063965
2016-06-02,962.65,303.77,337.46,401.53,236.6,600.0,279.73,325.55,40.15586853027344,63.9918212890625,126.69805908203125,104.55768585205078,99.07537078857422,25140.0,4500.0,4724.0,9.899999618530273,28.270381927490234,22.181976318359375,101.65292358398438,9.610542297363281,7.670745849609375
2016-06-03,,,,,,,,,40.0646858215332,63.780086517333984,125.18551635742188,104.06603240966797,99.07537078857422,,,,9.979999542236328,28.059307098388672,22.081218719482422,101.80392456054688,9.557294845581055,7.561659812927246
2016-06-05,966.59,304.17,338.04,402.26,236.59,602.34,279.77,325.95,,,,,,24900.0,4529.0,4722.0,,,,,,
2016-06-06,964.8,304.3,337.82,401.95,236.6,601.21,279.78,326.51,40.13763427734375,64.1241683959961,128.56224060058594,104.44422149658203,99.09330749511719,24710.0,4510.0,4710.0,9.949999809265137,28.4423885345459,22.33698272705078,102.34923553466797,9.557294845581055,7.538694381713867
2016-06-07,962.25,304.59,338.1,402.22,236.64,602.08,279.8,327.0,40.3017692565918,63.72715377807617,131.90383911132812,104.17949676513672,99.1023178100586,24870.0,4510.0,4699.0,9.949999809265137,28.57529640197754,22.43773651123047,102.26534271240234,9.583919525146484,7.567399024963379
2016-06-08,964.65,304.84,338.41,402.48,236.76,602.9,279.81,327.08,40.38382339477539,63.94771194458008,130.88377380371094,104.35913848876953,99.1023178100586,24560.0,4510.0,4643.0,9.979999542236328,28.6065731048584,22.398984909057617,102.44151306152344,9.57726764678955,7.596110820770264
2016-06-09,957.05,305.03,338.92,402.89,236.85,604.13,279.81,327.18,40.39293670654297,63.84186935424805,130.0395965576172,104.18895721435547,99.1023178100586,24300.0,4450.0,4573.0,9.979999542236328,28.934932708740234,22.127717971801758,103.01199340820312,9.583919525146484,7.561659812927246
2016-06-10,,,,,,,,,40.08293533325195,63.330135345458984,123.88414001464844,103.00704193115234,99.11128997802734,,,,9.949999809265137,28.418935775756836,21.55417823791504,102.65123748779297,9.583919525146484,7.521467685699463
2016-06-13,945.19,304.8,338.89,403.26,236.76,605.31,279.83,326.59,39.63614273071289,62.82722854614258,122.89920806884766,102.14659118652344,99.11128997802734,23800.0,4319.0,4523.0,10.350000381469727,28.474044799804688,21.37592124938965,103.17979431152344,9.56395149230957,7.458313465118408
2016-06-14,940.31,304.47,338.87,403.38,236.61,605.72,279.86,326.12,39.727325439453125,62.92428970336914,123.07508087158203,102.14659118652344,99.1023178100586,23450.0,4340.0,4530.0,10.350000381469727,27.151138305664062,21.58475685119629,102.77711486816406,9.57726764678955,7.469796180725098
2016-06-15,942.06,304.42,338.55,402.84,236.67,603.77,279.92,326.28,39.62702178955078,62.49195861816406,123.28610229492188,101.85346221923828,99.1023178100586,23740.0,4351.0,4487.0,9.979999542236328,26.954286575317383,21.58475685119629,102.55897521972656,9.643815994262695,7.435346603393555
2016-06-16,935.03,304.95,339.15,403.2,236.94,604.92,279.92,327.5,39.7090950012207,62.7125129699707,120.1204605102539,102.1560287475586,99.1291732788086,23170.0,4488.0,4754.0,9.979999542236328,26.954286575317383,21.771772384643555,102.74351501464844,9.610542297363281,7.354963779449463
2016-06-17,,,,,,,,,39.44428634643555,62.061431884765625,123.44447326660156,100.95864868164062,99.1291732788086,,,,9.979999542236328,27.308629989624023,21.779563903808594,102.57572937011719,9.557294845581055,7.441082954406738
2016-06-19,933.28,304.94,338.8,402.71,237.01,603.22,279.94,327.49,,,,,,23690.0,4563.0,4776.0,,,,,,
2016-06-20,948.26,304.85,338.32,402.1,237.05,601.1,279.97,327.52,39.609222412109375,62.45121383666992,125.70047760009766,101.59383392333984,99.11128997802734,24100.0,4730.0,4920.0,9.960000038146973,27.65510368347168,22.021127700805664,103.54051971435547,9.623848915100098,7.4812798500061035
2016-06-21,963.59,304.93,338.33,401.97,237.21,600.61,279.94,327.61,39.88409423828125,62.23860549926758,127.74495697021484,101.91619873046875,99.11128997802734,24360.0,4651.0,4890.0,9.970000267028809,27.69448471069336,22.51982879638672,102.87775421142578,9.56395149230957,7.455847263336182
2016-06-22,989.54,305.07,338.39,402.08,237.23,601.05,279.91,327.63,39.74665832519531,62.4157600402832,126.65222930908203,101.6697006225586,99.1291732788086,24560.0,4680.0,4923.0,9.918999671936035,27.615741729736328,22.18476104736328,101.19151306152344,9.603879928588867,7.467406749725342
2016-06-23,997.62,305.17,338.38,401.96,237.2,600.64,279.9,327.98,40.287235260009766,63.23074722290039,129.013916015625,103.12019348144531,99.1023178100586,24060.0,4645.0,4930.0,9.918999671936035,28.29293441772461,22.78476905822754,101.68647003173828,9.637162208557129,7.426948547363281
2016-06-24,,,,,,,,,38.73877716064453,61.397064208984375,122.03449249267578,98.87290954589844,99.15616607666016,,,,9.854999542236328,27.072399139404297,21.888654708862305,100.2015609741211,9.56395149230957,7.357590198516846
2016-06-26,980.55,303.87,338.51,403.61,237.03,606.0,279.9,325.68,,,,,,22990.0,4500.0,4700.0,,,,,,
2016-06-27,989.66,303.79,338.85,404.29,236.83,608.27,279.91,324.93,37.959983825683594,60.5732421875,115.6895523071289,96.91043090820312,99.15616607666016,23460.0,4485.0,4693.0,9.854999542236328,25.686494827270508,21.48345184326172,97.56732940673828,9.543986320495605,7.265115261077881
2016-06-28,999.31,304.47,339.28,404.18,237.13,607.97,279.89,325.73,38.711299896240234,61.75141525268555,121.04750061035156,99.0340805053711,99.13822937011719,23310.0,4525.0,4799.0,9.09000015258789,25.710128784179688,22.106842041015625,99.41297912597656,9.597228050231934,7.380710124969482
2016-06-29,992.58,305.19,339.65,404.03,237.03,607.52,279.9,326.83,39.306854248046875,62.92955017089844,123.86748504638672,100.78799438476562,99.13822937011719,24270.0,4485.0,4804.0,9.149999618530273,26.930660247802734,22.527624130249023,100.24351501464844,9.57726764678955,7.294013023376465
2016-06-30,982.58,305.73,339.91,404.09,237.16,607.59,280.08,328.25,39.737491607666016,63.523075103759766,122.7042236328125,101.95411682128906,99.16514587402344,24010.0,4440.0,4715.0,9.260000228881836,27.418874740600586,23.11204719543457,100.95661926269531,9.623848915100098,7.363369464874268
2016-07-01,,,,,,,,,39.82911682128906,63.921688079833984,124.78397369384766,102.46604919433594,99.18490600585938,,,,9.239999771118164,27.607873916625977,23.24452018737793,101.00695037841797,9.633888244628906,7.4442901611328125
2016-07-03,992.52,306.57,340.67,404.71,237.21,609.72,280.02,329.25,,,,,,24980.0,4483.0,4728.0,,,,,,
2016-07-04,996.92,306.91,340.67,404.52,237.19,609.04,279.97,329.89,,,,,,24950.0,4526.0,4678.0,,,,,,
2016-07-05,1004.38,307.24,341.29,404.97,237.26,610.66,279.88,330.6,39.535919189453125,63.85966873168945,120.13102722167969,101.84033966064453,99.1669692993164,24970.0,4460.0,4622.0,9.388999938964844,26.733795166015625,22.831527709960938,101.30896759033203,9.633888244628906,7.380710124969482
2016-07-06,997.18,306.9,341.25,405.12,237.18,611.17,279.89,329.8,39.81078338623047,64.57723236083984,120.97700500488281,102.67462921142578,99.14000701904297,24800.0,4468.0,4590.0,9.25,27.57636833190918,22.776981353759766,101.19990539550781,9.754307746887207,7.461625099182129
2016-07-07,1005.39,306.77,341.1,404.7,237.29,609.65,279.94,329.51,39.81078338623047,64.47977447509766,118.89727783203125,102.97801208496094,99.1669692993164,24750.0,4530.0,4587.0,8.800000190734863,27.58424186706543,22.683469772338867,101.44319152832031,9.70079231262207,7.4905219078063965
2016-07-08,,,,,,,,,40.43383026123047,65.27700805664062,120.90650939941406,104.57075500488281,99.15791320800781,,,,9.100000381469727,28.111833572387695,23.065296173095703,101.7703857421875,9.774381637573242,7.5309858322143555
2016-07-10,1013.46,307.42,341.66,404.96,237.34,610.66,279.89,330.45,,,,,,25070.0,4567.0,4659.0,,,,,,
2016-07-11,1015.63,307.83,341.78,404.64,237.35,609.62,279.9,330.72,40.67205047607422,65.09986114501953,120.55399322509766,105.16802978515625,99.14000701904297,25060.0,4590.0,4639.0,9.100000381469727,28.749656677246094,23.439329147338867,102.34923553466797,9.761001586914062,7.571441650390625
2016-07-12,1015.8,307.63,341.36,403.93,237.37,607.15,279.92,329.88,41.00190734863281,65.41876220703125,126.40547180175781,105.69892120361328,99.14898681640625,24860.0,4575.0,4685.0,9.100000381469727,29.151264190673828,24.039337158203125,102.55897521972656,9.633888244628906,7.611899375915527
2016-07-13,1015.01,307.79,341.5,404.08,237.38,607.62,279.95,330.27,41.01106643676758,65.39220428466797,123.76175689697266,105.44296264648438,99.14000701904297,24790.0,4540.0,4641.0,9.5,29.505611419677734,24.351032257080078,103.03713989257812,9.694096565246582,7.571441650390625
2016-07-14,1021.85,307.66,341.33,403.85,237.43,606.79,279.99,329.81,41.27678298950195,65.6756362915039,123.58552551269531,106.16349792480469,99.14000701904297,24840.0,4618.0,4718.0,10.0,29.78121566772461,24.577009201049805,103.9683609008789,9.72086238861084,7.582998275756836
2016-07-15,,,,,,,,,41.24013137817383,65.62250518798828,122.80999755859375,105.99282836914062,99.14898681640625,,,,10.0,29.954444885253906,24.717269897460938,103.69990539550781,9.680721282958984,7.629239559173584
2016-07-17,1018.88,308.03,341.25,403.62,237.55,606.12,279.97,331.25,,,,,,24720.0,4601.0,4732.0,,,,,,
2016-07-18,1013.42,308.33,341.28,403.63,237.54,606.11,279.96,331.49,41.51500701904297,65.6490707397461,123.44447326660156,106.69439697265625,99.14898681640625,24860.0,4671.0,4726.0,9.479999542236328,30.426923751831055,24.421159744262695,103.85929107666016,9.687408447265625,7.727493762969971
2016-07-19,1050.7,308.84,341.49,403.85,237.44,606.77,280.0,332.5,41.423377990722656,65.50731658935547,122.21074676513672,106.3056869506836,99.14000701904297,24650.0,4720.0,4747.0,9.15999984741211,30.560787200927734,24.265316009521484,106.12443542480469,9.707478523254395,7.785290241241455
2016-07-20,1056.29,309.04,341.46,403.69,237.36,606.3,279.92,332.59,41.963958740234375,66.1008529663086,122.28123474121094,107.54764556884766,99.14000701904297,24610.0,4721.0,4842.0,7.510000228881836,30.32455062866211,24.351032257080078,105.7552719116211,9.714170455932617,7.736429214477539
2016-07-21,1052.59,308.97,341.26,403.34,237.33,605.04,280.02,332.38,41.744075775146484,66.29573059082031,120.23675537109375,107.30115509033203,99.14898681640625,24670.0,4705.0,4888.0,7.829999923706055,30.14344024658203,24.187389373779297,106.69487762451172,9.747620582580566,7.6957106590271
2016-07-22,,,,,,,,,41.991458892822266,66.4285888671875,120.48351287841797,107.74673461914062,99.14000701904297,,,,8.1899995803833,30.5135440826416,24.740650177001953,107.60092163085938,9.680721282958984,7.666624546051025
2016-07-24,1055.66,309.34,341.65,403.79,237.28,606.6,280.03,332.99,,,,,,24850.0,4751.0,4945.0,,,,,,
2016-07-25,1058.14,309.67,341.74,403.89,237.27,606.87,279.99,333.75,41.93647766113281,66.35771942138672,117.41679382324219,107.75623321533203,99.14898681640625,24860.0,4721.0,4920.0,8.390000343322754,30.340295791625977,24.60038948059082,106.87944030761719,9.72086238861084,7.649176597595215
2016-07-26,1060.03,309.3,341.36,403.8,237.17,606.67,280.01,333.32,42.02809143066406,66.24256896972656,119.56698608398438,107.87945556640625,99.14000701904297,25070.0,4710.0,4909.0,7.5,30.277307510375977,24.553632736206055,102.10594940185547,9.72755241394043,7.666624546051025
2016-07-27,1077.21,309.33,341.41,403.88,237.18,606.91,280.04,333.03,42.376277923583984,66.54376220703125,117.09955596923828,108.62845611572266,99.15791320800781,24700.0,4688.0,4880.0,8.0,30.22218132019043,24.358823776245117,100.2351303100586,9.694096565246582,7.718979358673096
2016-07-28,1082.22,309.43,341.48,403.93,237.25,606.96,280.0,333.26,42.40376281738281,66.48177337646484,117.66352081298828,109.00765228271484,99.14898681640625,26240.0,4623.0,4806.0,8.199999809265137,30.316675186157227,24.522457122802734,100.18479919433594,9.680721282958984,7.718979358673096
2016-07-29,,,,,,,,,42.55951690673828,66.6146240234375,120.73020935058594,109.24467468261719,99.1669692993164,,,,9.149999618530273,30.26155662536621,24.53804588317871,98.69989776611328,9.834593772888184,7.678260326385498
2016-07-31,1088.6,309.91,342.22,404.71,237.27,609.66,280.01,333.65,,,,,,26150.0,4654.0,4854.0,,,,,,
2016-08-01,1086.21,309.45,341.67,404.41,237.19,608.56,280.08,333.39,42.641990661621094,67.03982543945312,115.4780502319336,109.8229751586914,99.16696166992188,26060.0,4654.0,4876.0,9.1899995803833,30.67889976501465,24.24973487854004,99.00192260742188,9.790912628173828,7.701527118682861
2016-08-02,1067.36,308.83,340.88,403.79,236.94,606.5,280.09,332.86,42.3213005065918,66.7829360961914,116.2535400390625,108.98870086669922,99.16696166992188,25770.0,4604.0,4809.0,9.170000076293945,29.607975006103516,23.77440071105957,98.74185943603516,9.784195899963379,7.643361568450928
2016-08-03,1044.12,308.56,340.68,403.84,236.86,606.65,280.1,332.49,42.4678955078125,66.5969009399414,120.90650939941406,109.34896087646484,99.14898681640625,25750.0,4553.0,4738.0,9.039999961853027,30.458419799804688,24.008169174194336,98.5908432006836,9.82451343536377,7.637542247772217
2016-08-04,1051.34,308.62,340.96,404.13,236.88,607.62,280.08,332.44,42.69694900512695,66.49948120117188,121.71722412109375,109.66180419921875,99.17593383789062,25950.0,4550.0,4715.0,9.029999732971191,29.765470504760742,24.078296661376953,99.24520111083984,9.837957382202148,7.666624546051025
2016-08-05,,,,,,,,,43.10926055908203,66.6589126586914,123.55020904541016,110.71414947509766,99.15790557861328,,,,8.979999542236328,30.02532196044922,24.421159744262695,100.00865936279297,9.77747631072998,7.707346439361572
2016-08-07,1069.06,308.61,340.46,403.41,236.77,605.22,280.11,332.49,,,,,,26200.0,4629.0,4825.0,,,,,,
2016-08-08,1072.62,308.56,340.21,403.19,236.74,604.48,280.01,332.45,43.10009765625,66.09197235107422,126.08822631835938,110.59091186523438,99.13999938964844,26080.0,4690.0,4880.0,8.989999771118164,29.978076934814453,23.758811950683594,99.23681640625,9.784195899963379,7.713164806365967
2016-08-09,1067.35,308.74,340.21,403.35,236.71,604.98,280.03,332.73,43.19173049926758,66.25142669677734,124.46673583984375,110.84687805175781,99.15790557861328,25740.0,4708.0,4894.0,8.600000381469727,31.348234176635742,23.680891036987305,99.25358581542969,9.77747631072998,7.6957106590271
2016-08-10,1067.55,309.02,340.54,403.62,236.77,605.88,280.08,333.12,43.05430603027344,66.02998352050781,122.8451919555664,110.56246948242188,99.16696166992188,25800.0,4750.0,4973.0,8.899999618530273,31.324609756469727,23.478288650512695,99.6646728515625,9.811077117919922,7.602644443511963
2016-08-11,1067.76,308.96,340.57,403.73,236.72,606.27,280.08,333.09,43.21005630493164,66.41089630126953,126.12345123291016,111.03651428222656,99.17593383789062,25990.0,4763.0,5026.0,8.899999618530273,31.23011589050293,23.306859970092773,100.15123748779297,9.784195899963379,7.602644443511963
2016-08-12,,,,,,,,,43.16423416137695,66.24256896972656,127.18095397949219,111.11233520507812,99.16696166992188,,,,8.989999771118164,30.773387908935547,22.96399688720703,100.2686767578125,9.784195899963379,7.65499210357666
2016-08-15,1077.12,308.81,340.4,403.62,236.76,605.9,280.09,332.96,43.37497329711914,66.35771942138672,129.75416564941406,111.58635711669922,99.17593383789062,25910.0,4740.0,4950.0,8.850000381469727,31.5844669342041,22.94841194152832,99.42974090576172,9.797630310058594,7.65499210357666
2016-08-16,1069.72,308.98,340.54,403.43,237.24,605.3,280.07,333.42,43.05430603027344,65.76422119140625,129.68368530273438,110.97012329101562,99.17593383789062,25530.0,4706.0,4853.0,8.529999732971191,31.576587677001953,22.449703216552734,98.94317626953125,9.73043441772461,7.6259074211120605
2016-08-17,1066.65,308.94,340.84,403.88,237.44,606.6,280.21,333.26,43.03596878051758,65.89708709716797,129.89515686035156,111.16922760009766,99.15790557861328,25500.0,4680.0,4820.0,8.800000190734863,31.600221633911133,22.379566192626953,98.23849487304688,9.73043441772461,7.637542247772217
2016-08-18,1066.5,309.45,341.07,403.78,237.42,606.38,280.16,333.9,43.05430603027344,65.92367553710938,133.59642028808594,111.1976547241211,99.18490600585938,25400.0,4727.0,4861.0,8.899999618530273,31.48997688293457,22.5899658203125,98.26365661621094,9.804352760314941,7.65499210357666
2016-08-19,,,,,,,,,43.08177947998047,65.87051391601562,132.679931640625,111.16922760009766,99.18490600585938,,,,8.850000381469727,31.68683624267578,22.215932846069336,96.48514556884766,9.75731372833252,7.65499210357666
2016-08-21,1076.7,309.47,341.14,403.74,237.5,606.32,280.15,333.58,,,,,,25520.0,4699.0,4857.0,,,,,,
2016-08-22,1076.11,309.41,341.01,403.62,237.53,605.98,280.15,333.24,43.08177947998047,66.00341033935547,130.0009002685547,111.25455474853516,99.18490600585938,25630.0,4672.0,4857.0,8.75,31.702585220336914,22.106842041015625,96.8290786743164,9.790912628173828,7.640941619873047
2016-08-23,1097.7,309.43,341.15,403.71,237.59,606.25,280.17,333.59,43.23754119873047,66.06539154052734,132.15113830566406,111.45364379882812,99.16696166992188,25770.0,4705.0,4874.0,8.800000190734863,31.82857894897461,22.06787872314453,96.63613891601562,9.76403522491455,7.652650833129883
2016-08-24,1103.64,309.7,341.37,403.65,237.65,606.03,280.18,334.14,42.99932861328125,65.02897644042969,130.77642822265625,110.73313903808594,99.16696166992188,25610.0,4709.0,4915.0,8.800000190734863,31.639591217041016,21.818523406982422,96.36767578125,9.790912628173828,7.599953651428223
2016-08-25,1115.77,309.81,341.35,403.49,237.69,605.56,280.16,334.49,43.0909423828125,64.47977447509766,131.02317810058594,110.55300903320312,99.16696166992188,25690.0,4627.0,4876.0,9.25,31.159231185913086,22.06787872314453,96.83747863769531,9.750594139099121,7.576537132263184
2016-08-26,,,,,,,,,43.10926055908203,64.72782135009766,131.30516052246094,110.71414947509766,99.16696166992188,,,,9.300000190734863,31.68683624267578,21.70943260192871,96.00691986083984,9.76403522491455,7.605814456939697
2016-08-28,1116.04,309.64,341.04,402.98,237.68,604.05,280.15,334.29,,,,,,25670.0,4648.0,4891.0,,,,,,
2016-08-29,1106.26,309.63,341.12,402.88,237.82,603.85,280.18,334.09,43.274200439453125,64.86954498291016,132.503662109375,110.86583709716797,99.17593383789062,25730.0,4609.0,4821.0,9.729999542236328,32.32466506958008,21.919822692871094,96.82069396972656,9.804352760314941,7.652650833129883
2016-08-30,1110.91,309.95,341.42,403.19,237.98,604.68,280.23,334.61,43.12759017944336,64.64805603027344,132.25692749023438,110.50557708740234,99.16696166992188,25460.0,4583.0,4779.0,10.0,32.43490219116211,21.818523406982422,97.53086853027344,9.77075481414795,7.652650833129883
2016-08-31,1098.24,309.74,341.25,403.06,237.95,604.31,280.22,334.58,43.05430603027344,64.45318603515625,129.68368530273438,110.39183807373047,99.16696166992188,25790.0,4555.0,4740.0,10.460000038146973,32.2695426940918,21.717222213745117,97.7845230102539,9.790912628173828,7.652650833129883
2016-09-01,1080.63,309.52,341.0,403.0,237.87,604.01,280.25,334.44,43.19173049926758,64.28488159179688,129.2254180908203,110.67623901367188,99.1606674194336,25640.0,4540.0,4740.0,11.4399995803833,31.363983154296875,21.647092819213867,97.564697265625,9.787541389465332,7.652650833129883
2016-09-02,,,,,,,,,43.3841438293457,64.35574340820312,131.65765380859375,111.03651428222656,99.15165710449219,,,,11.399999618530273,31.40334701538086,21.9276180267334,97.9282455444336,9.828038215637207,7.670217037200928
2016-09-04,1076.67,309.28,340.93,403.03,237.89,604.12,280.25,334.05,,,,,,25650.0,4569.0,4787.0,,,,,,
2016-09-05,1078.61,309.45,340.84,402.94,237.85,603.64,280.31,334.21,,,,,,25610.0,4655.0,4869.0,,,,,,
2016-09-06,1074.93,309.38,340.83,403.18,237.87,604.34,280.35,333.74,43.60403823852539,64.58606719970703,133.38490295410156,111.72858428955078,99.19660186767578,25290.0,4639.0,4886.0,12.069999694824219,30.930875778198242,21.631507873535156,99.1287841796875,9.82128620147705,7.670217037200928
2016-09-07,1083.77,309.63,341.27,403.8,237.83,606.36,280.37,334.5,43.71399688720703,64.58606719970703,134.26614379882812,111.79492950439453,99.17863464355469,25540.0,4726.0,4925.0,11.920000076293945,31.119874954223633,22.122421264648438,98.84977722167969,9.807787895202637,7.646795272827148
2016-09-08,1085.02,309.48,341.14,403.86,237.79,606.51,280.35,334.55,43.35663986206055,64.63922119140625,137.89688110351562,111.14080047607422,99.16963958740234,25610.0,4681.0,4940.0,12.319999694824219,31.67896270751953,22.052289962768555,98.21568298339844,9.81454086303711,7.611666202545166
2016-09-09,,,,,,,,,42.29380798339844,63.34590530395508,133.27914428710938,108.34400939941406,99.17863464355469,,,,12.0,31.600221633911133,21.07046127319336,96.87142944335938,9.787541389465332,7.488708972930908
2016-09-11,1062.85,308.81,340.1,402.61,237.75,602.69,280.31,333.73,,,,,,25110.0,4608.0,4921.0,,,,,,
2016-09-12,1049.7,308.21,339.94,402.57,237.69,602.47,280.32,332.17,42.99932861328125,64.28488159179688,134.8301239013672,110.28752136230469,99.1606674194336,24920.0,4618.0,4850.0,11.800000190734863,31.29311752319336,21.499034881591797,98.02970886230469,9.767292976379395,7.54725980758667
2016-09-13,1034.91,308.56,340.26,402.8,237.68,603.16,280.31,332.81,42.68778991699219,63.42563247680664,129.013916015625,109.30155181884766,99.16963958740234,24730.0,4555.0,4715.0,11.800000190734863,30.223066329956055,20.867856979370117,96.99825286865234,9.713292121887207,7.395024299621582
2016-09-14,1026.09,308.15,340.07,403.01,237.69,603.86,280.33,332.2,42.889366149902344,63.42563247680664,125.876708984375,109.8229751586914,99.15165710449219,24230.0,4555.0,4644.0,11.800000190734863,31.990631103515625,20.944644927978516,97.37870025634766,9.801042556762695,7.395024299621582
2016-09-15,1033.06,308.07,339.93,402.78,237.71,603.33,280.19,332.16,43.594879150390625,64.08113098144531,127.88594055175781,111.52947998046875,99.1606674194336,24530.0,4623.0,4660.0,11.819999694824219,32.38694381713867,21.250242233276367,98.1903305053711,9.82128620147705,7.412588596343994
2016-09-16,,,,,,,,,43.43479537963867,64.12471008300781,127.64219665527344,111.47626495361328,99.18755340576172,,,,11.779999732971191,33.520408630371094,21.375608444213867,97.46322631835938,9.807787895202637,7.383315086364746
2016-09-18,1042.75,308.16,340.03,403.18,236.96,604.52,280.24,332.15,,,,,,24900.0,4644.0,4716.0,,,,,,
2016-09-19,1043.87,307.81,339.8,403.17,236.96,604.35,280.27,332.02,43.351993560791016,63.893516540527344,127.5008544921875,110.99150848388672,99.17863464355469,24850.0,4681.0,4756.0,11.699999809265137,32.672298431396484,21.148374557495117,97.40404510498047,9.82128620147705,7.377462863922119
2016-09-20,1027.8,307.44,339.55,403.18,236.99,604.39,280.31,331.27,43.32439422607422,64.08914184570312,125.52245330810547,111.20063018798828,99.21456146240234,24700.0,4650.0,4765.0,11.550000190734863,32.3790168762207,20.921144485473633,98.452392578125,9.801042556762695,7.365750312805176
2016-09-21,1027.16,307.11,339.06,402.86,236.94,603.3,280.28,330.95,43.8120002746582,64.72941589355469,130.079833984375,112.29361724853516,99.21456146240234,24930.0,4710.0,4771.0,11.510000228881836,32.78325271606445,21.265905380249023,98.85822296142578,9.679536819458008,7.434136867523193
2016-09-22,1048.15,307.89,339.88,403.72,237.02,606.02,280.28,331.9,44.07881164550781,65.21849060058594,131.28099060058594,113.18702697753906,99.21456146240234,25000.0,4875.0,4921.0,11.789999961853027,33.544193267822266,21.61850929260254,99.22177124023438,9.753790855407715,7.463613033294678
2016-09-23,,,,,,,,,43.69239044189453,65.01398468017578,127.71282958984375,112.4647216796875,99.24150085449219,,,,11.800000190734863,33.17957305908203,21.34426498413086,99.06114196777344,9.760540962219238,7.445927143096924
2016-09-25,1049.49,308.07,340.0,404.01,236.97,607.09,280.25,332.26,,,,,,25340.0,4835.0,4885.0,,,,,,
2016-09-26,1080.63,308.0,340.2,404.17,236.93,607.53,280.24,331.9,43.43479537963867,64.25809478759766,127.39485168457031,111.52381134033203,99.25944519042969,25140.0,4806.0,4868.0,11.729999542236328,32.29975128173828,21.33642578125,98.52006530761719,9.713292121887207,7.38107967376709
2016-09-27,1071.96,307.65,340.06,404.31,236.7,607.95,280.25,330.9,43.9132080078125,64.71163177490234,124.53327178955078,112.62630462646484,99.21456146240234,25100.0,4780.0,4821.0,11.800000190734863,32.06989669799805,21.273746490478516,98.81594848632812,9.74028491973877,7.445927143096924
2016-09-28,1076.29,307.57,339.91,404.33,236.63,608.12,280.26,331.12,43.99600601196289,64.61382293701172,132.30551147460938,112.81636810302734,99.25053405761719,25170.0,4796.0,4820.0,11.699999809265137,32.252201080322266,21.704708099365234,97.37870025634766,9.747037887573242,7.451827049255371
2016-09-29,1069.27,307.63,339.68,403.75,236.77,606.04,280.44,331.43,43.72920608520508,63.47554397583008,133.29476928710938,111.99899291992188,99.24150085449219,25090.0,4765.0,4790.0,11.899999618530273,31.61016273498535,21.438289642333984,97.0489730834961,9.720038414001465,7.422347068786621
2016-09-30,,,,,,,,,43.95920944213867,64.12471008300781,135.87371826171875,112.83540344238281,99.23251342773438,,,,11.899999618530273,31.3089599609375,21.29725456237793,97.53086853027344,9.760540962219238,7.457720756530762
2016-10-03,,,,,,,,,43.83040237426758,64.07137298583984,136.15643310546875,112.67383575439453,99.19033813476562,,,,11.84000015258789,32.141231536865234,21.312923431396484,96.92214965820312,9.82495403289795,7.487199306488037
2016-10-04,,,,,,,,,43.67399978637695,63.946868896484375,134.53123474121094,112.50272369384766,99.19033813476562,,,,11.800000190734863,31.48333740234375,21.42262077331543,95.95832824707031,9.818171501159668,7.440031051635742
2016-10-05,1074.57,307.55,338.96,402.72,236.75,603.02,280.38,331.52,43.83040237426758,64.19584655761719,137.7108154296875,112.90191650390625,99.21720123291016,25430.0,4800.0,4796.0,11.890000343322754,32.02233123779297,21.312923431396484,95.88224792480469,9.81139850616455,7.451827049255371
