,601,602,700,701,702,TA35.TA,TA90.TA,SPY,QQQ,^RUT,IEI,LQD,GSG,GLD,OIL
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2013-10-08,306.23,309.87,398.6,276.61,315.99,1282.0699462890625,865.9299926757812,138.41098022460938,70.85899353027344,1047.260009765625,105.31876373291016,82.9930419921875,32.63999938964844,127.4000015258789,43.301700592041016
2013-10-09,306.36,310.05,398.86,276.61,316.0,1286.1199951171875,861.9099731445312,138.51138305664062,70.63875579833984,1043.4599609375,105.30136108398438,82.81761169433594,32.459999084472656,126.11000061035156,42.5640983581543
2013-10-10,306.24,309.88,398.59,276.5,316.0,1292.75,867.5900268554688,141.49742126464844,72.134521484375,1069.5,105.29268646240234,82.93456268310547,32.95000076293945,124.2699966430664,43.23460006713867
2013-10-11,,,,,,,,142.40908813476562,72.70341491699219,1084.31005859375,105.37971496582031,83.04425811767578,32.79999923706055,122.5999984741211,42.715999603271484
2013-10-13,306.44,310.1,398.72,276.53,316.03,1285.1600341796875,861.72998046875,,,,,,,,
2013-10-14,306.39,309.77,398.42,276.46,316.04,1295.800048828125,862.8300170898438,142.97784423828125,73.21729278564453,1090.300048828125,105.17950439453125,82.78836822509766,32.779998779296875,122.83000183105469,43.1619987487793
2013-10-15,306.19,309.61,398.27,276.44,316.06,1302.949951171875,865.7899780273438,141.94070434570312,72.9328384399414,1079.6199951171875,105.2666015625,82.80297088623047,32.4900016784668,123.7300033569336,42.79389953613281
2013-10-16,306.23,309.81,398.93,276.41,316.12,1307.0,868.5599975585938,143.92303466796875,73.75868225097656,1092.4200439453125,105.52766418457031,83.41709899902344,32.810001373291016,123.54000091552734,43.279998779296875
2013-10-17,307.3,311.07,400.63,276.43,316.25,1296.6500244140625,873.2999877929688,144.88491821289062,74.18079376220703,1102.27001953125,105.77131652832031,84.03131103515625,32.52000045776367,127.41999816894531,42.395999908447266
2013-10-18,,,,,,,,145.86351013183594,75.38288116455078,1114.77001953125,105.78878021240234,84.14100646972656,32.77000045776367,126.8499984741211,42.61000061035156
2013-10-20,307.98,311.75,401.3,276.47,316.28,1305.6700439453125,878.3800048828125,,,,,,,,
2013-10-21,308.0,311.65,401.35,276.4,316.32,1304.1500244140625,876.1599731445312,145.87191772460938,75.54806518554688,1112.47998046875,105.7365493774414,83.92161560058594,32.52000045776367,126.9800033569336,42.24259948730469
2013-10-22,308.38,312.16,402.16,276.22,316.35,1308.27001953125,883.6900024414062,146.7166748046875,75.65817260742188,1115.6300048828125,106.03242492675781,84.43341827392578,32.33000183105469,129.33999633789062,41.79349899291992
2013-10-23,308.28,312.21,402.28,276.47,316.42,1289.3299560546875,874.4199829101562,146.01406860351562,75.1993637084961,1110.9300537109375,106.07597351074219,84.4114761352539,31.860000610351562,128.69000244140625,41.0099983215332
2013-10-24,308.31,312.26,402.44,276.46,316.53,1286.3599853515625,874.5900268554688,146.49923706054688,75.52970886230469,1118.8499755859375,106.01502990722656,84.32372283935547,31.799999237060547,129.89999389648438,41.11600112915039
2013-10-25,,,,,,,,147.16835021972656,76.0711441040039,1118.3399658203125,106.1020736694336,84.31645965576172,31.979999542236328,130.4600067138672,41.4109992980957
2013-10-27,308.59,312.56,402.69,276.58,316.49,1293.3199462890625,874.219970703125,,,,,,,,
2013-10-28,308.61,312.57,402.72,276.53,316.6,1285.3199462890625,869.5999755859375,147.4025115966797,76.08943939208984,1117.969970703125,106.07597351074219,84.39688110351562,32.18000030517578,130.55999755859375,41.856201171875
2013-10-29,308.58,312.46,402.47,276.46,316.57,1289.75,872.2100219726562,148.188720703125,76.2179183959961,1121.0699462890625,106.15431213378906,84.51385498046875,32.09000015258789,129.77000427246094,41.6973991394043
2013-10-30,308.7,312.51,402.5,276.47,316.61,1283.0799560546875,865.260009765625,147.4527130126953,76.14452362060547,1105.5,106.04114532470703,84.34567260742188,32.11000061035156,129.60000610351562,41.34000015258789
2013-10-31,308.29,312.05,401.92,276.42,316.58,1288.18994140625,863.719970703125,147.03451538085938,75.97016143798828,1100.1500244140625,106.04114532470703,84.22871398925781,31.90999984741211,127.73999786376953,41.141998291015625
2013-11-01,,,,,,,,147.38580322265625,75.98853302001953,1095.6700439453125,105.7676010131836,84.00128936767578,31.3799991607666,126.94999694824219,40.709999084472656
2013-11-03,307.94,311.59,401.34,276.3,316.6,1293.4200439453125,870.1400146484375,,,,,,,,
2013-11-04,308.25,311.81,401.52,276.29,316.58,1301.3699951171875,873.6400146484375,147.90440368652344,76.09861755371094,1108.280029296875,105.88956451416016,84.02332305908203,31.1200008392334,126.80999755859375,40.53990173339844
2013-11-05,307.88,311.34,400.83,276.17,316.58,1297.969970703125,872.489990234375,147.43592834472656,76.18121337890625,1103.5899658203125,105.74148559570312,83.66385650634766,31.020000457763672,126.55999755859375,40.07400131225586
2013-11-06,308.12,311.5,401.15,276.22,316.59,1304.9599609375,879.5399780273438,148.188720703125,76.1628646850586,1098.6300048828125,105.9679946899414,83.75924682617188,31.09000015258789,127.19999694824219,40.652000427246094
2013-11-07,308.8,312.36,402.28,276.33,316.63,1310.4599609375,888.0499877929688,146.31515502929688,74.73136901855469,1079.0899658203125,106.07247161865234,83.9279556274414,30.84000015258789,126.16000366210938,40.36669921875
2013-11-08,,,,,,,,148.2891082763672,75.7407455444336,1099.969970703125,105.57598114013672,83.10637664794922,31.030000686645508,124.27999877929688,40.54199981689453
2013-11-10,308.28,311.66,401.51,276.28,316.65,1313.4100341796875,893.0900268554688,,,,,,,,
2013-11-11,308.48,311.91,401.81,276.32,316.66,1311.550048828125,894.0900268554688,148.31422424316406,75.62146759033203,1101.5,105.5498275756836,82.96696472167969,31.299999237060547,123.87000274658203,40.77690124511719
2013-11-12,309.02,312.53,402.49,276.33,316.66,1309.0699462890625,892.3499755859375,148.01309204101562,75.7407455444336,1101.469970703125,105.45404052734375,83.02562713623047,31.030000686645508,122.44999694824219,40.03799819946289
2013-11-13,309.43,313.03,403.15,276.42,316.72,1307.31005859375,885.27001953125,149.2008514404297,76.65838623046875,1112.1800537109375,105.70661163330078,83.21636962890625,31.15999984741211,122.8499984741211,40.35200119018555
2013-11-14,309.73,313.39,403.71,276.48,316.79,1315.8599853515625,888.9299926757812,149.94522094726562,76.89697265625,1111.43994140625,106.0114974975586,83.67118072509766,31.350000381469727,124.2699966430664,40.50979995727539
2013-11-15,,,,,,,,150.59764099121094,77.04377746582031,1116.199951171875,105.98538208007812,83.67118072509766,31.420000076293945,124.31999969482422,40.51750183105469
2013-11-17,310.59,313.96,403.89,276.67,316.82,1327.18994140625,896.510009765625,,,,,,,,
2013-11-18,310.77,314.12,403.93,276.63,316.79,1334.1400146484375,894.8900146484375,150.0706787109375,76.29132080078125,1107.2900390625,106.13349151611328,84.04531860351562,31.139999389648438,122.9000015258789,40.16939926147461
2013-11-19,310.94,314.27,403.91,276.68,316.88,1335.31005859375,888.1599731445312,149.74449157714844,76.0711441040039,1101.3800048828125,105.95928192138672,83.75188446044922,31.15999984741211,122.94999694824219,40.202701568603516
2013-11-20,310.77,314.09,403.67,276.66,316.86,1344.3399658203125,887.1599731445312,149.276123046875,75.88756561279297,1099.7900390625,105.86343383789062,83.3924331665039,31.18000030517578,120.12000274658203,40.220001220703125
2013-11-21,310.33,313.66,402.98,276.65,316.9,1344.8499755859375,882.8200073242188,150.4805145263672,76.65838623046875,1119.6199951171875,105.89827728271484,83.55381774902344,31.700000762939453,119.94000244140625,40.845001220703125
2013-11-22,,,,,,,,151.23336791992188,77.07131958007812,1124.9200439453125,105.97672271728516,83.84729766845703,31.790000915527344,119.91999816894531,40.63949966430664
2013-11-24,311.03,314.47,404.11,276.84,316.91,1352.9599609375,887.02001953125,,,,,,,,
2013-11-25,311.06,314.64,404.25,276.92,316.92,1350.1300048828125,884.3800048828125,151.082763671875,77.25485229492188,1124.719970703125,106.03766632080078,83.99398803710938,31.690000534057617,120.45999908447266,40.37200164794922
2013-11-26,311.23,314.79,404.39,276.91,316.87,1346.719970703125,879.510009765625,151.1245880126953,77.6585922241211,1134.530029296875,106.1247787475586,84.1626968383789,31.719999313354492,119.81999969482422,40.2239990234375
2013-11-27,311.27,314.71,404.29,276.86,316.93,1351.9599609375,875.6199951171875,151.49267578125,78.1999740600586,1141.3299560546875,106.0550765991211,84.17736053466797,31.6299991607666,119.45999908447266,39.63199996948242
2013-11-28,311.48,314.88,404.53,276.77,316.98,1358.22998046875,873.8900146484375,,,,,,,,
2013-11-29,,,,,,,,151.3922882080078,78.66798400878906,1142.8900146484375,106.0550765991211,84.11136627197266,31.760000228881836,120.69999694824219,39.759300231933594
2013-12-01,311.98,315.4,405.12,276.87,317.0,1377.7900390625,882.4199829101562,,,,,,,,
2013-12-02,311.93,315.21,404.82,276.95,316.95,1372.3299560546875,879.4199829101562,150.99913024902344,78.43856048583984,1129.1199951171875,105.82235717773438,83.71244812011719,31.770000457763672,117.58000183105469,39.959999084472656
2013-12-03,312.35,315.71,405.31,276.94,316.95,1364.72998046875,872.780029296875,150.3467254638672,78.3743667602539,1123.780029296875,105.9181900024414,83.9259033203125,32.04999923706055,117.95999908447266,41.09199905395508
2013-12-04,312.17,315.47,404.95,276.92,316.99,1363.8599853515625,863.2100219726562,150.33001708984375,78.44776153564453,1121.3800048828125,105.72645568847656,83.653564453125,32.150001525878906,119.95999908447266,41.55009841918945
2013-12-05,311.86,315.04,404.3,276.96,316.93,1368.300048828125,863.25,149.6692352294922,78.34683990478516,1122.469970703125,105.5869369506836,83.46961212158203,32.09000015258789,118.30000305175781,41.64799880981445
2013-12-06,,,,,,,,151.34207153320312,78.91571044921875,1131.3800048828125,105.53466796875,83.64618682861328,32.220001220703125,118.55000305175781,41.72999954223633
2013-12-08,312.0,315.1,404.48,277.1,316.96,1371.1800537109375,869.760009765625,,,,,,,,
2013-12-09,312.37,315.58,405.2,277.23,317.03,1363.510009765625,873.010009765625,151.72682189941406,79.23690795898438,1129.4599609375,105.55211639404297,83.77134704589844,31.959999084472656,119.72000122070312,41.60329818725586
2013-12-10,312.7,316.05,405.71,277.41,317.04,1351.6400146484375,859.0499877929688,151.18312072753906,79.18185424804688,1119.68994140625,105.73513793945312,84.10987854003906,32.119998931884766,121.81999969482422,41.981300354003906
2013-12-11,312.74,316.1,405.71,277.34,317.03,1342.9300537109375,857.0900268554688,149.4852294921875,78.16332244873047,1101.5,105.5869369506836,83.87439727783203,32.060001373291016,120.86000061035156,41.66999816894531
2013-12-12,312.3,315.67,405.16,277.24,317.1,1326.9200439453125,844.510009765625,148.99171447753906,77.96141052246094,1103.27001953125,105.38648986816406,83.73455047607422,31.799999237060547,118.29000091552734,41.64929962158203
2013-12-13,,,,,,,,148.97500610351562,77.8604736328125,1107.050048828125,105.36900329589844,83.96268463134766,31.739999771118164,119.37999725341797,41.20000076293945
2013-12-15,312.2,315.68,405.27,277.38,317.07,1315.0699462890625,846.969970703125,,,,,,,,
2013-12-16,311.98,315.51,405.04,277.33,317.12,1328.68994140625,855.9000244140625,149.9034423828125,78.29175567626953,1119.8499755859375,105.41259002685547,84.02894592285156,31.8700008392334,119.69000244140625,41.51599884033203
2013-12-17,311.67,315.13,404.7,277.32,317.13,1320.0799560546875,862.3400268554688,149.4266815185547,78.13575744628906,1118.8900146484375,105.57820892333984,84.27914428710938,31.75,118.6500015258789,41.33789825439453
2013-12-18,311.44,314.81,404.33,277.3,317.1,1325.0799560546875,868.1199951171875,151.9777374267578,79.04419708251953,1133.719970703125,105.4039077758789,84.27914428710938,31.8799991607666,117.61000061035156,41.458099365234375
2013-12-19,310.97,314.29,403.76,277.31,317.07,1323.0400390625,871.8599853515625,151.80213928222656,78.82396697998047,1125.449951171875,105.10750579833984,84.15400695800781,32.04999923706055,114.81999969482422,41.70600128173828
2013-12-20,,,,,,,,152.68508911132812,79.62669372558594,1146.469970703125,105.00286102294922,84.54410552978516,32.38999938964844,115.94000244140625,41.86989974975586
2013-12-22,311.33,314.7,404.14,277.37,317.06,1339.280029296875,884.3599853515625,,,,,,,,
2013-12-23,311.13,314.54,404.15,277.42,317.04,1348.989990234375,890.8300170898438,153.50083923339844,80.46440124511719,1157.219970703125,104.89830780029297,84.41158294677734,32.36000061035156,115.56999969482422,41.85559844970703
2013-12-24,310.55,314.01,403.48,277.47,316.9,1341.6700439453125,889.3200073242188,153.83721923828125,80.50120544433594,1161.800048828125,104.68904113769531,84.38956451416016,32.470001220703125,116.0999984741211,42.11410140991211
2013-12-25,310.57,314.2,403.91,277.45,316.96,1341.8499755859375,887.7000122070312,,,,,,,,
2013-12-26,310.51,314.15,403.81,277.29,316.94,1333.4200439453125,893.2000122070312,154.61932373046875,80.76815795898438,1162.6500244140625,104.70294952392578,84.3290023803711,32.459999084472656,116.73999786376953,42.18579864501953
2013-12-27,,,,,,,,154.61094665527344,80.56564331054688,1161.0899658203125,104.69426727294922,84.25517272949219,32.52000045776367,117.12000274658203,42.44430160522461
2013-12-29,310.22,313.85,403.39,277.4,316.93,1315.6500244140625,887.1099853515625,,,,,,,,
2013-12-30,310.31,313.66,403.42,277.37,317.01,1319.4000244140625,891.280029296875,154.585693359375,80.44596099853516,1160.5899658203125,104.84260559082031,84.50615692138672,32.29999923706055,115.38999938964844,42.21799850463867
2013-12-31,310.44,313.71,403.57,277.43,317.01,1329.3900146484375,899.0800170898438,155.3173065185547,80.97064971923828,1163.6400146484375,104.720458984375,84.29208374023438,32.189998626708984,116.12000274658203,42.047298431396484
2014-01-01,310.02,313.05,402.74,277.43,317.03,1339.6199951171875,913.2999877929688,,,,,,,,
2014-01-02,310.06,313.06,402.77,277.58,317.06,1322.52001953125,902.7000122070312,153.8288116455078,80.33551025390625,1150.719970703125,104.82515716552734,84.4544906616211,31.360000610351562,118.0,40.90010070800781
2014-01-03,,,,,,,,153.80357360839844,79.75555419921875,1156.0899658203125,104.74659729003906,84.57996368408203,31.229999542236328,119.29000091552734,40.298500061035156
2014-01-05,310.38,313.21,402.88,277.51,317.11,1323.4300537109375,911.260009765625,,,,,,,,
2014-01-06,310.76,313.64,403.51,277.45,317.09,1319.6400146484375,914.4099731445312,153.35792541503906,79.46099853515625,1147.1600341796875,104.9123764038086,84.7645034790039,31.25,119.5,40.12300109863281
2014-01-07,310.93,313.8,403.67,277.27,317.03,1328.989990234375,927.1799926757812,154.29978942871094,80.19741821289062,1157.6300048828125,104.99964904785156,84.69808197021484,31.260000228881836,118.81999969482422,40.12220001220703
2014-01-08,310.71,313.47,403.36,277.25,317.03,1327.0699462890625,932.2000122070312,154.33343505859375,80.37232208251953,1157.4599609375,104.60704803466797,84.33635711669922,31.0,118.12000274658203,39.810001373291016
2014-01-09,310.81,313.59,403.64,277.35,317.06,1324.1700439453125,930.5800170898438,154.434326171875,80.1053695678711,1158.3499755859375,104.73789978027344,84.52828979492188,30.850000381469727,118.45999908447266,39.450599670410156
2014-01-10,,,,,,,,154.85476684570312,80.36312866210938,1164.530029296875,105.26136016845703,84.98593139648438,31.049999237060547,120.26000213623047,39.86029815673828
2014-01-12,311.41,314.25,404.53,277.33,317.12,1330.9200439453125,940.3499755859375,,,,,,,,
2014-01-13,311.6,314.34,404.58,277.34,317.14,1343.6199951171875,944.9400024414062,152.79449462890625,79.17562866210938,1148.0899658203125,105.44461059570312,85.14834594726562,30.899999618530273,121.0199966430664,39.47309875488281
2014-01-14,311.7,314.36,404.68,277.33,317.12,1337.9200439453125,944.2899780273438,154.45957946777344,80.68531036376953,1163.4300537109375,105.16542053222656,84.89739990234375,30.93000030517578,119.88999938964844,39.68830108642578
2014-01-15,311.5,314.0,404.17,277.4,317.15,1352.27001953125,951.8300170898438,155.2921142578125,81.34809875488281,1171.3499755859375,105.06944274902344,84.9195327758789,31.149999618530273,119.66000366210938,40.262001037597656
2014-01-16,311.92,314.49,405.07,277.47,317.18,1348.949951171875,956.2100219726562,155.09024047851562,81.35733032226562,1173.1300048828125,105.2090072631836,85.11885833740234,31.059999465942383,119.79000091552734,40.135799407958984
2014-01-17,,,,,,,,154.434326171875,80.89704132080078,1168.4300537109375,105.32245635986328,85.21485900878906,31.1200008392334,120.93000030517578,40.37689971923828
2014-01-19,312.11,314.7,405.36,277.49,317.22,1342.0899658203125,947.5999755859375,,,,,,,,
2014-01-20,311.93,314.61,405.31,277.4,317.22,1328.2099609375,930.4000244140625,,,,,,,,
2014-01-21,311.9,314.58,405.31,277.37,317.24,1332.8699951171875,938.6099853515625,154.8883819580078,81.5137939453125,1175.719970703125,105.19161224365234,85.09671783447266,31.260000228881836,119.69999694824219,40.52450180053711
2014-01-22,311.88,314.56,405.37,277.39,317.25,1331.489990234375,938.97998046875,154.9893341064453,81.72552490234375,1181.2900390625,105.0171127319336,84.88996124267578,31.6200008392334,119.19000244140625,41.130001068115234
2014-01-23,312.52,315.42,406.43,277.59,317.32,1322.02001953125,936.8200073242188,153.719482421875,81.4493637084961,1172.4000244140625,105.42715454101562,85.21485900878906,31.56999969482422,121.79000091552734,41.03200149536133
2014-01-24,,,,,,,,150.43972778320312,79.84761047363281,1144.1300048828125,105.63653564453125,85.1557846069336,31.690000534057617,122.29000091552734,40.936500549316406
2014-01-26,312.61,315.73,406.74,277.6,317.4,1302.3699951171875,915.2999877929688,,,,,,,,
2014-01-27,312.43,315.54,406.56,277.58,317.37,1309.6700439453125,917.3499755859375,149.6996612548828,79.07434844970703,1127.72998046875,105.514404296875,84.99337005615234,31.420000076293945,120.95999908447266,40.592498779296875
2014-01-28,312.08,315.05,406.01,277.53,317.25,1314.469970703125,917.1500244140625,150.5911407470703,79.0283432006836,1138.239990234375,105.65396881103516,85.40673065185547,31.649999618530273,120.94999694824219,41.23529815673828
2014-01-29,312.17,315.2,406.17,277.51,317.25,1307.8900146484375,909.8300170898438,149.14466857910156,78.18145751953125,1122.449951171875,105.87206268310547,85.57650756835938,31.709999084472656,122.47000122070312,41.199798583984375
2014-01-30,312.18,315.24,406.39,277.48,317.27,1299.5400390625,913.97998046875,150.72572326660156,79.62669372558594,1139.3599853515625,105.82849884033203,85.62081146240234,31.719999313354492,119.7699966430664,41.436500549316406
2014-01-31,,,,,,,,149.84263610839844,79.41497039794922,1130.8800048828125,106.06404113769531,85.87916564941406,31.479999542236328,120.08999633789062,41.2400016784668
2014-02-02,312.17,315.2,406.37,277.47,317.3,1300.25,918.5399780273438,,,,,,,,
2014-02-03,312.3,315.41,406.3,277.42,317.32,1295.47998046875,914.280029296875,146.4703826904297,77.5923080444336,1094.5799560546875,106.37663269042969,86.43295288085938,31.440000534057617,121.31999969482422,40.6078987121582
2014-02-04,312.51,315.67,406.33,277.46,317.29,1301.0799560546875,904.9099731445312,147.49635314941406,78.16303253173828,1102.8399658203125,106.25435638427734,86.0183334350586,31.559999465942383,120.98999786376953,40.93199920654297
2014-02-05,312.66,315.8,406.42,277.5,317.31,1303.25,907.969970703125,147.31137084960938,77.96051788330078,1093.5899658203125,106.07977294921875,85.7444076538086,31.6299991607666,121.29000091552734,41.1244010925293
2014-02-06,312.43,315.51,406.02,277.42,317.29,1307.97998046875,918.5399780273438,149.25401306152344,78.9546890258789,1103.9300537109375,105.97499084472656,85.66297912597656,31.790000915527344,121.23999786376953,41.5
2014-02-07,,,,,,,,151.1040496826172,80.36312866210938,1116.550048828125,106.19328308105469,85.92949676513672,32.209999084472656,122.16999816894531,42.25410079956055
2014-02-09,312.64,315.75,406.4,277.39,317.33,1310.3699951171875,927.8599853515625,,,,,,,,
2014-02-10,312.68,315.78,406.46,277.53,317.32,1305.3199462890625,924.22998046875,151.3816375732422,80.82341003417969,1118.72998046875,106.16707611083984,85.9665298461914,32.040000915527344,122.91999816894531,42.23649978637695
2014-02-11,312.66,315.53,406.07,277.52,317.32,1309.8599853515625,931.239990234375,153.03829956054688,81.74392700195312,1129.1600341796875,105.92257690429688,85.78883361816406,32.15999984741211,124.36000061035156,42.2400016784668
2014-02-12,312.49,315.23,405.79,277.44,317.31,1309.75,932.97998046875,153.11398315429688,81.90044403076172,1132.5400390625,105.77411651611328,85.52971649169922,32.220001220703125,124.43000030517578,42.488800048828125
2014-02-13,312.77,315.56,406.31,277.42,317.35,1309.0899658203125,929.52001953125,153.90452575683594,82.50798034667969,1147.7900390625,106.04483032226562,85.88510131835938,32.380001068115234,125.48999786376953,42.54880142211914
2014-02-14,,,,,,,,154.75389099121094,82.6736831665039,1149.2099609375,106.01862335205078,86.04798889160156,32.4900016784668,127.1500015258789,42.63209915161133
2014-02-16,313.15,316.04,407.48,277.55,317.49,1315.4200439453125,936.9500122070312,,,,,,,,
2014-02-17,313.45,316.39,407.88,277.56,317.53,1319.739990234375,940.2999877929688,,,,,,,,
2014-02-18,313.45,316.5,408.29,277.52,317.54,1321.0799560546875,941.719970703125,154.93887329101562,83.0787124633789,1161.47998046875,106.20204162597656,86.22566986083984,32.97999954223633,127.4000015258789,43.0099983215332
2014-02-19,313.68,316.83,408.94,277.54,317.6,1322.77001953125,938.9099731445312,153.91290283203125,82.50798034667969,1149.0699462890625,106.07977294921875,86.12942504882812,33.119998931884766,126.2699966430664,43.27470016479492
2014-02-20,313.35,316.37,408.48,277.49,317.55,1323.68994140625,935.4199829101562,154.82113647460938,82.89458465576172,1162.1199951171875,105.95748901367188,86.0183334350586,33.220001220703125,127.5999984741211,43.3224983215332
2014-02-21,,,,,,,,154.64459228515625,82.78417205810547,1164.6300048828125,105.98371124267578,86.10720825195312,33.029998779296875,127.58000183105469,43.099998474121094
2014-02-23,313.49,316.56,408.69,277.52,317.6,1321.6800537109375,940.030029296875,,,,,,,,
2014-02-24,313.48,316.39,408.67,277.65,317.63,1334.56005859375,943.8300170898438,155.5023651123047,83.22602081298828,1174.550048828125,105.94000244140625,86.1516342163086,33.18000030517578,128.99000549316406,43.47380065917969
2014-02-25,314.28,317.33,410.03,277.96,317.95,1336.1199951171875,952.9600219726562,155.4434356689453,83.13394927978516,1173.949951171875,106.11466979980469,86.4847640991211,32.9900016784668,129.2100067138672,43.09619903564453
2014-02-26,314.47,317.65,410.63,277.99,317.99,1349.050048828125,961.3300170898438,155.45187377929688,83.060302734375,1181.719970703125,106.27185821533203,86.76610565185547,32.9900016784668,128.11000061035156,43.272499084472656
2014-02-27,314.77,318.04,411.36,278.06,318.03,1350.6500244140625,970.9099731445312,156.2676544189453,83.59922790527344,1187.93994140625,106.30679321289062,86.91419219970703,32.849998474121094,128.1999969482422,43.222801208496094
2014-02-28,,,,,,,,156.6628875732422,83.50678253173828,1183.030029296875,106.21943664550781,86.86239624023438,32.9900016784668,127.62000274658203,43.38130187988281
2014-03-02,315.22,318.5,411.72,278.16,318.11,1350.8900146484375,968.3599853515625,,,,,,,,
2014-03-03,315.48,318.66,411.63,278.16,318.1,1347.6400146484375,964.989990234375,155.5612030029297,82.88741302490234,1176.3599853515625,106.48426055908203,87.08964538574219,33.54999923706055,130.2899932861328,44.16709899902344
2014-03-04,315.47,318.56,411.07,278.16,318.12,1365.239990234375,976.0700073242188,157.74774169921875,83.94122314453125,1208.6500244140625,106.0997085571289,86.62179565429688,33.27000045776367,128.67999267578125,43.599998474121094
2014-03-05,315.45,318.51,410.82,278.26,318.16,1365.489990234375,976.3499755859375,157.8907012939453,84.17230224609375,1205.9100341796875,106.13469696044922,86.57726287841797,32.88999938964844,128.88999938964844,42.9822998046875
2014-03-06,315.71,318.68,411.04,278.33,318.18,1369.219970703125,978.8300170898438,158.2523193359375,84.09839630126953,1204.5400390625,105.9511489868164,86.31733703613281,33.11000061035156,130.1699981689453,43.092098236083984
2014-03-07,,,,,,,,158.31951904296875,83.68238830566406,1203.3199462890625,105.67149353027344,86.00547790527344,33.15999984741211,129.08999633789062,43.46009826660156
2014-03-09,315.97,318.82,411.23,278.13,318.25,1363.3800048828125,974.280029296875,,,,,,,,
2014-03-10,316.51,319.33,411.98,278.1,318.3,1366.8900146484375,968.530029296875,158.2354736328125,83.75634765625,1200.5400390625,105.7152328491211,85.87181091308594,32.88999938964844,129.1300048828125,42.99530029296875
2014-03-11,316.8,319.59,412.18,278.17,318.36,1371.219970703125,977.530029296875,157.45335388183594,83.39584350585938,1187.050048828125,105.7763671875,85.90152740478516,32.779998779296875,129.86000061035156,42.75960159301758
2014-03-12,317.35,320.2,412.89,278.16,318.42,1369.4000244140625,962.1699829101562,157.49542236328125,83.71009826660156,1191.3699951171875,105.92491912841797,86.20597076416016,32.66999816894531,131.75999450683594,42.11629867553711
2014-03-13,317.54,320.33,413.08,278.29,318.48,1373.280029296875,963.0999755859375,155.72943115234375,82.52696990966797,1176.739990234375,106.22209930419922,86.51041412353516,32.470001220703125,132.2100067138672,42.23059844970703
2014-03-14,,,,,,,,155.2921142578125,81.96309661865234,1181.4100341796875,106.23085021972656,86.41385650634766,32.709999084472656,133.10000610351562,42.459999084472656
2014-03-17,317.96,320.9,413.77,278.31,318.52,1376.5400390625,966.6799926757812,156.6964874267578,82.68408966064453,1188.22998046875,106.01235961914062,86.30245208740234,32.380001068115234,131.63999938964844,41.94340133666992
2014-03-18,317.97,320.76,413.71,278.23,318.5,1379.489990234375,971.5999755859375,157.81500244140625,83.68238830566406,1205.0400390625,106.16968536376953,86.56983184814453,32.630001068115234,130.6199951171875,42.221500396728516
2014-03-19,318.1,320.94,413.92,278.22,318.55,1385.72998046875,975.6199951171875,156.97401428222656,83.2294692993164,1195.6600341796875,105.470458984375,85.94605255126953,32.54999923706055,128.08999633789062,42.11869812011719
2014-03-20,317.54,320.32,413.08,278.33,318.55,1383.1600341796875,971.1099853515625,157.8907012939453,83.46056365966797,1198.969970703125,105.43551635742188,86.06489562988281,32.47999954223633,127.86000061035156,42.224098205566406
2014-03-21,,,,,,,,157.27822875976562,82.4562759399414,1193.72998046875,105.42677307128906,86.3619155883789,32.56999969482422,128.47000122070312,42.47560119628906
2014-03-23,317.91,320.78,413.65,278.38,318.55,1392.22998046875,974.25,,,,,,,,
2014-03-24,317.89,320.74,413.47,278.45,318.55,1384.1199951171875,964.1799926757812,156.6278839111328,81.73360443115234,1178.22998046875,105.33067321777344,86.52527618408203,32.54999923706055,126.18000030517578,42.5525016784668
2014-03-25,318.03,320.91,413.82,278.6,318.53,1396.0999755859375,972.0999755859375,157.37120056152344,82.00228118896484,1178.050048828125,105.3218765258789,86.55498504638672,32.619998931884766,126.41000366210938,42.471900939941406
2014-03-26,317.75,320.68,413.59,278.65,318.5,1401.0400390625,970.1699829101562,156.23934936523438,80.94609069824219,1155.489990234375,105.6190414428711,86.88910675048828,32.63999938964844,125.41000366210938,42.856201171875
2014-03-27,317.37,320.43,413.31,278.66,318.47,1397.77001953125,962.77001953125,155.90989685058594,80.49211883544922,1151.43994140625,105.58402252197266,86.91139221191406,32.93000030517578,124.58999633789062,43.25379943847656
2014-03-28,,,,,,,,156.67857360839844,80.6496353149414,1151.81005859375,105.391845703125,86.8445816040039,32.97999954223633,124.55999755859375,43.390098571777344
2014-03-30,317.3,320.37,413.08,278.66,318.45,1400.1400146484375,959.3400268554688,,,,,,,,
2014-03-31,316.95,319.86,412.4,278.62,318.46,1402.219970703125,954.4000244140625,157.9624481201172,81.22404479980469,1173.0400390625,105.49665069580078,86.83712005615234,32.970001220703125,123.61000061035156,43.387298583984375
2014-04-01,316.86,319.71,412.18,278.61,318.45,1412.77001953125,965.3300170898438,159.0098876953125,82.65084075927734,1188.699951171875,105.44683074951172,86.6212158203125,32.47999954223633,123.38999938964844,42.66899871826172
2014-04-02,316.39,319.2,411.33,278.54,318.41,1414.9000244140625,970.9099731445312,159.5420379638672,82.86390686035156,1192.81005859375,105.16683959960938,86.50201416015625,32.36000061035156,124.31999969482422,42.610599517822266
