,658,690,637,XLK,SHV,700,704,QQQ,IEI,LQD,GLD,127,143,603,702,712,170,OIL,701
,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,closingIndexPrice
2020-04-17,,,,86.71289825439453,105.80806732177734,,,211.3195037841797,127.81138610839844,118.0758056640625,158.57000732421875,,,,,,,9.908300399780273,
2020-04-19,375.15,448.71,233.7,,,522.18,749.84,,,,,881.78,1314.03,331.49,327.95,334.51,583.6,,282.47
2020-04-20,375.04,447.91,233.37,85.32371520996094,105.81761169433594,521.08,746.94,208.8165283203125,127.91687774658203,117.40660095214844,159.6999969482422,860.68,1291.69,331.22,327.96,334.11,568.08,9.521100044250488,282.54
2020-04-21,373.06,447.08,233.2,81.74872589111328,105.81761169433594,519.92,744.19,201.111328125,128.01280212402344,116.99054718017578,158.61000061035156,771.81,1267.33,329.4,327.86,331.87,518.13,7.667799949645996,282.71
2020-04-22,372.91,446.95,232.86,84.89627075195312,105.81761169433594,519.77,743.75,207.07920837402344,127.83061218261719,117.06290435791016,161.72999572753906,798.17,1275.25,328.51,327.9,330.55,534.69,8.050000190734863,282.65
2020-04-23,372.56,447.12,232.73,84.31339263916016,105.79853820800781,519.97,744.21,206.63746643066406,127.83061218261719,117.56031036376953,163.33999633789062,830.09,1289.93,329.42,327.94,331.58,555.75,8.187299728393555,282.77
2020-04-24,,,,86.10086822509766,105.81761169433594,,,209.89620971679688,127.859375,117.47891998291016,162.63999938964844,,,,,,,8.109999656677246,
2020-04-26,373.01,447.69,232.81,,,520.71,746.07,,,,,833.12,1330.34,331.01,327.94,333.17,560.13,,282.8
2020-04-27,373.65,447.78,232.64,86.83920288085938,105.78900909423828,520.86,746.34,211.58448791503906,127.60047912597656,116.52935028076172,161.55999755859375,810.77,1346.35,332.44,327.96,334.67,543.71,7.460000038146973,282.66
2020-04-28,,,,85.68315124511719,105.81761169433594,,,207.59939575195312,127.83061218261719,116.84588623046875,160.83999633789062,,,,,,,7.470200061798096,
2020-04-29,,,,89.1998519897461,105.78900909423828,,,214.96107482910156,127.88813781738281,117.61459350585938,161.72999572753906,,,,,,,7.829800128936768,
2020-04-30,372.25,447.1,232.59,88.80155944824219,105.80806732177734,519.93,743.53,214.87271118164062,127.84019470214844,116.81873321533203,158.8000030517578,842.17,1367.69,334.62,328.02,336.66,563.53,8.359800338745117,282.8
2020-05-01,,,,86.3631820678711,105.80904388427734,,,208.8165283203125,127.84496307373047,116.35633087158203,159.77999877929688,,,,,,,8.119999885559082,
2020-05-03,370.26,446.1,232.53,,,518.6,740.21,,,,,822.55,1338.54,333.38,328.01,335.33,551.73,,282.81
2020-05-04,370.21,445.44,232.43,87.509521484375,105.79945373535156,517.77,738.23,211.25079345703125,127.87378692626953,116.53766632080078,160.33999633789062,789.11,1322.49,331.85,327.98,333.87,527.53,8.369999885559082,282.66
2020-05-05,370.94,445.47,232.79,88.71412658691406,105.80904388427734,517.8,738.61,213.6457977294922,127.84496307373047,116.383544921875,161.02000427246094,803.06,1362.05,331.96,328.04,333.98,539.99,9.149999618530273,282.7
2020-05-06,370.48,445.14,232.9,89.40386199951172,105.78993225097656,517.32,736.94,214.96107482910156,127.75861358642578,115.0780029296875,158.9499969482422,772.12,1357.03,332.08,328.11,334.54,520.43,8.875,282.84
2020-05-07,370.65,445.84,233.07,90.74449157714844,105.78993225097656,518.27,739.22,217.7290802001953,128.18093872070312,115.38626861572266,161.38999938964844,760.56,1357.43,333.34,328.12,336.08,514.74,8.586999893188477,282.74
2020-05-08,,,,92.07540130615234,105.79945373535156,,,220.71299743652344,128.04653930664062,114.8332290649414,160.4199981689453,,,,,,,9.194999694824219,
2020-05-10,371.56,446.95,233.23,,,519.72,743.1,,,,,778.11,1394.35,334.87,328.13,337.48,529.51,,282.77
2020-05-11,372.03,447.42,233.12,92.68741607666016,105.7803955078125,520.32,744.76,222.6859130859375,127.87378692626953,113.82685089111328,159.4199981689453,763.67,1386.12,335.22,328.07,337.76,521.09,8.904999732971191,282.87
2020-05-12,372.0,447.68,232.94,90.77362823486328,105.78993225097656,520.63,745.5,218.0235595703125,128.02732849121094,114.92385864257812,160.0399932861328,749.64,1371.52,335.62,328.09,338.53,513.53,8.793499946594238,282.99
2020-05-13,372.25,448.02,232.93,89.20956420898438,105.78993225097656,521.09,746.73,215.29483032226562,128.11366271972656,115.18679809570312,161.5800018310547,716.44,1341.87,334.51,328.09,337.58,486.13,8.604399681091309,282.91
2020-05-14,371.94,448.41,232.96,90.34618377685547,105.79945373535156,521.64,748.2,217.7388916015625,128.1904296875,116.13874816894531,163.00999450683594,669.9,1279.79,331.92,328.06,334.65,452.93,9.024999618530273,282.82
2020-05-15,,,,90.80277252197266,105.80904388427734,,,219.15232849121094,128.18093872070312,116.54676055908203,163.92999267578125,,,,,,,9.239999771118164,
2020-05-17,373.22,448.13,233.98,,,521.17,747.16,,,,,722.06,1326.43,333.59,328.01,336.46,482.65,,283.23
2020-05-18,374.69,448.02,234.54,93.0274429321289,105.80904388427734,521.01,746.59,223.23561096191406,127.86416625976562,117.2085952758789,162.69000244140625,755.82,1354.52,335.47,328.09,338.6,506.28,10.140000343322754,283.29
2020-05-19,375.08,448.1,234.86,92.68741607666016,105.80904388427734,521.11,746.81,222.67613220214844,128.03689575195312,117.29924011230469,164.25999450683594,739.68,1359.79,335.78,328.09,339.01,496.65,10.050000190734863,283.29
2020-05-20,375.68,448.53,235.07,94.7177734375,105.80904388427734,521.71,748.19,227.12257385253906,128.04653930664062,118.586669921875,164.64999389648438,755.44,1363.94,336.51,328.15,339.72,507.5,10.520000457763672,283.07
2020-05-21,376.72,448.45,235.42,93.39656829833984,105.79945373535156,521.57,747.76,224.64903259277344,128.05615234375,118.49595642089844,162.25,726.17,1356.31,336.0,328.15,339.7,491.76,10.699299812316895,283.24
2020-05-22,,,,93.7365951538086,105.80904388427734,,,225.42449951171875,128.09454345703125,118.49595642089844,163.2100067138672,,,,,,,10.484999656677246,
2020-05-24,377.29,448.53,235.67,,,521.69,748.06,,,,,706.29,1367.54,336.54,328.16,340.42,477.81,,283.21
2020-05-25,377.98,448.53,235.9,,,521.71,748.12,,,,,700.76,1368.05,337.27,328.16,341.19,470.84,,283.09
2020-05-26,378.99,448.74,235.98,93.63945007324219,105.79945373535156,521.96,748.61,224.81590270996094,128.04653930664062,118.33277130126953,160.88999938964844,693.15,1357.99,337.88,328.17,342.44,463.46,10.729900360107422,283.16
2020-05-27,378.25,448.55,235.87,94.17374420166016,105.78993225097656,521.62,747.75,226.04287719726562,128.05615234375,118.82235717773438,161.17999267578125,678.93,1346.0,336.91,328.17,342.1,453.71,10.371100425720215,283.63
2020-05-28,,,,93.98918151855469,105.79945373535156,,,225.74838256835938,128.04653930664062,118.92211151123047,161.72000122070312,,,,,,,10.449999809265137,
2020-05-29,,,,95.17436218261719,105.7803955078125,,,229.05624389648438,128.2480926513672,119.69273376464844,162.91000366210938,,,,,,,10.952500343322754,
2020-05-31,377.83,448.72,235.87,,,521.81,748.22,,,,,654.02,1330.89,335.4,328.19,340.06,436.92,,283.8
2020-06-01,378.31,448.58,235.91,95.14521789550781,105.79090881347656,521.65,747.77,229.74331665039062,128.21343994140625,119.64002227783203,163.66000366210938,653.29,1331.35,335.56,328.16,339.7,439.67,10.0600004196167,283.7
2020-06-02,377.88,448.31,235.88,96.03895568847656,105.79090881347656,521.31,746.81,231.28439331054688,128.12698364257812,120.02172088623047,162.60000610351562,632.16,1332.87,335.23,328.16,339.66,428.29,11.420000076293945,283.61
2020-06-03,377.81,448.24,236.03,96.78699493408203,105.78134155273438,521.2,746.37,232.3248291015625,127.81962585449219,119.94904327392578,159.60000610351562,636.85,1324.91,334.4,328.15,337.91,432.28,11.33080005645752,283.74
2020-06-04,378.37,447.93,236.22,95.99038696289062,105.77178955078125,520.8,745.27,230.69546508789062,127.62754821777344,119.58547973632812,161.27999877929688,647.98,1332.24,335.19,328.16,338.81,438.74,11.489999771118164,283.73
2020-06-05,,,,98.51619720458984,105.77178955078125,,,235.26950073242188,127.32020568847656,120.2034912109375,158.00999450683594,,,,,,,12.191499710083008,
2020-06-08,378.06,446.99,236.3,99.01165771484375,105.77178955078125,519.58,742.22,237.09518432617188,127.38739776611328,120.60344696044922,159.72000122070312,678.08,1358.0,335.97,328.16,339.65,456.27,11.847000122070312,283.76
2020-06-09,379.19,447.61,236.22,99.47794342041016,105.77178955078125,520.39,743.93,238.8129119873047,127.64672088623047,120.34890747070312,161.25999450683594,657.68,1355.06,336.05,328.17,340.23,442.85,12.006199836730957,283.7
2020-06-10,379.85,448.05,236.0,101.13916015625,105.77178955078125,520.98,745.46,241.67909240722656,128.117431640625,121.13959503173828,163.57000732421875,647.39,1362.85,336.2,328.18,340.64,432.46,12.020000457763672,283.64
2020-06-11,380.02,449.03,235.71,95.3395004272461,105.79090881347656,522.25,748.81,229.70407104492188,128.1558074951172,119.69456481933594,162.38999938964844,615.74,1329.51,335.17,328.17,339.72,409.81,11.130000114440918,283.6
2020-06-12,,,,96.57328033447266,105.79090881347656,,,231.52976989746094,128.08856201171875,120.27621459960938,162.6199951171875,,,,,,,11.32960033416748,
2020-06-14,379.64,449.18,235.56,,,522.45,749.36,,,,,622.48,1325.87,334.37,328.22,338.69,414.16,,283.58
2020-06-15,379.25,449.46,235.5,97.50588989257812,105.77178955078125,522.79,750.29,234.34683227539062,128.0406036376953,121.98483276367188,162.3300018310547,606.23,1316.11,333.11,328.16,337.12,402.67,11.564299583435059,283.7
2020-06-16,378.4,449.78,234.8,99.58480834960938,105.77178955078125,523.37,751.39,238.3712158203125,127.98294067382812,121.64855194091797,162.25,615.68,1353.44,334.07,328.22,337.68,409.37,11.789999961853027,282.87
2020-06-17,378.61,450.67,234.61,99.56537628173828,105.77178955078125,524.39,753.91,239.1269989013672,128.02134704589844,121.41227722167969,162.55999755859375,617.7,1350.96,334.47,328.23,337.88,409.66,11.699999809265137,283.57
2020-06-18,378.63,451.06,234.39,100.01226043701172,105.78134155273438,524.95,755.4,239.7748565673828,128.0789337158203,121.6849136352539,162.24000549316406,611.02,1350.6,334.25,328.24,337.9,406.44,11.954700469970703,283.28
2020-06-19,,,,99.32250213623047,105.78134155273438,,,239.73561096191406,128.117431640625,121.77576446533203,164.02999877929688,,,,,,,12.15470027923584,
2020-06-21,377.96,451.29,234.43,,,525.2,756.11,,,,,583.16,1320.35,332.31,328.25,336.21,393.59,,283.55
2020-06-22,377.65,451.63,234.4,101.19384002685547,105.78134155273438,525.65,757.47,242.61065673828125,128.05975341796875,121.65766143798828,165.08999633789062,587.94,1309.3,332.66,328.21,336.54,399.29,12.399999618530273,283.47
2020-06-23,377.68,451.74,234.46,101.92443084716797,105.79090881347656,525.77,757.95,244.67550659179688,128.10777282714844,121.43045806884766,166.47999572753906,580.64,1309.1,333.6,328.23,337.71,394.33,12.357000350952148,283.53
2020-06-24,377.99,452.0,234.51,99.6254653930664,105.78134155273438,526.11,758.96,239.63136291503906,128.17507934570312,121.09415435791016,165.89999389648438,569.91,1283.08,332.37,328.23,336.29,387.59,11.619999885559082,283.55
2020-06-25,377.58,452.21,234.29,100.90159606933594,105.78134155273438,526.38,759.77,241.91253662109375,128.19427490234375,121.22140502929688,165.8000030517578,549.44,1270.88,330.75,328.25,334.49,374.96,12.014300346374512,283.52
2020-06-26,,,,98.91436004638672,105.79090881347656,,,236.19976806640625,128.3575897216797,121.33049011230469,166.5399932861328,,,,,,,11.748100280761719,
2020-06-28,376.05,452.43,233.84,,,526.67,760.61,,,,,532.09,1223.77,328.52,328.24,331.64,363.77,,283.54
2020-06-29,375.62,452.03,233.93,99.99563598632812,105.78134155273438,526.14,759.19,238.77590942382812,128.44398498535156,121.8939437866211,166.6300048828125,549.03,1235.67,327.48,328.28,330.06,369.61,12.124899864196777,283.58
2020-06-30,376.56,451.9,234.25,101.78807067871094,105.80043029785156,526.04,758.81,243.45626831054688,128.3959503173828,122.23931884765625,167.3699951171875,594.06,1261.53,327.47,328.28,329.07,390.18,12.087300300598145,283.23
2020-07-01,375.97,451.57,234.22,101.95367431640625,105.78134155273438,525.52,757.41,246.29786682128906,128.2748260498047,122.72212219238281,166.6199951171875,595.11,1299.51,329.33,328.27,330.8,392.96,12.16469955444336,283.67
2020-07-02,375.97,451.82,234.4,102.54788970947266,105.78134155273438,525.85,758.19,247.96942138671875,128.39016723632812,123.02275085449219,166.97999572753906,610.83,1317.28,331.17,328.29,332.21,404.97,12.313400268554688,283.69
2020-07-05,375.59,452.26,234.32,,,526.43,759.53,,,,,598.81,1281.88,329.58,328.3,330.37,399.89,,283.62
2020-07-06,374.83,452.45,234.27,104.3403091430664,105.79090881347656,526.68,760.4,254.06568908691406,128.29405212402344,123.34154510498047,167.97999572753906,579.91,1298.16,334.04,328.3,335.24,390.56,12.454999923706055,283.61
2020-07-07,374.21,452.46,234.24,103.24927520751953,105.79090881347656,526.69,760.51,252.31544494628906,128.42869567871094,123.50552368164062,169.0399932861328,575.2,1279.17,337.68,328.24,339.65,386.83,12.375,283.6
2020-07-08,373.56,451.69,234.08,104.93453979492188,105.78134155273438,525.73,757.94,255.63890075683594,128.37095642089844,123.30512237548828,170.08999633789062,553.7,1255.05,335.44,328.3,336.87,375.29,12.5649995803833,283.46
2020-07-09,372.74,452.04,233.94,105.31444549560547,105.79090881347656,526.15,758.99,257.792236328125,128.49600219726562,123.99742126464844,169.6300048828125,543.2,1260.86,333.92,328.28,335.31,367.6,12.135000228881836,283.58
2020-07-10,,,,105.28522491455078,105.79090881347656,,,259.5523376464844,128.39016723632812,123.76971435546875,169.19000244140625,,,,,,,12.395000457763672,
2020-07-12,372.69,452.1,233.96,,,526.28,759.37,,,,,547.28,1277.11,334.49,328.26,335.61,371.67,,283.35
2020-07-13,371.84,451.61,233.92,103.10315704345703,105.80043029785156,525.61,757.58,254.2131805419922,128.44790649414062,123.44175720214844,169.39999389648438,569.26,1301.67,334.59,328.24,335.61,386.85,12.20419979095459,283.48
2020-07-14,371.86,452.2,233.74,104.29161834716797,105.80043029785156,526.37,759.67,256.0125427246094,128.41900634765625,124.161376953125,170.19000244140625,564.12,1295.59,333.72,328.24,333.73,383.57,12.329999923706055,283.57
2020-07-15,372.37,452.29,233.68,104.85661315917969,105.80043029785156,526.45,759.76,256.53369140625,128.42869567871094,124.40734100341797,170.33999633789062,587.51,1336.12,333.58,328.28,334.2,395.06,12.600000381469727,283.74
2020-07-16,371.43,452.58,233.53,103.56100463867188,105.79090881347656,526.83,760.71,254.78347778320312,128.49600219726562,124.75350189208984,168.72999572753906,592.33,1325.94,333.08,328.31,333.61,394.3,12.4399995803833,283.68
2020-07-17,,,,104.06755828857422,105.79090881347656,,,255.0784912109375,128.47674560546875,125.0905990600586,170.1199951171875,,,,,,,12.454999923706055,
2020-07-19,370.04,451.94,233.48,,,526.01,758.53,,,,,596.96,1327.0,332.46,328.27,333.05,398.11,,283.68
2020-07-20,370.54,451.92,233.54,106.72695922851562,105.80043029785156,525.98,758.58,262.3152770996094,128.47674560546875,125.436767578125,170.94000244140625,663.33,1341.62,332.64,328.26,332.76,443.69,12.461899757385254,283.71
2020-07-21,370.49,451.78,233.51,105.6554183959961,105.80043029785156,525.87,758.36,259.581787109375,128.56326293945312,125.60067749023438,173.0,768.79,1376.61,334.13,328.23,333.84,512.04,12.784799575805664,283.31
2020-07-22,370.94,451.74,233.49,106.50292205810547,105.79090881347656,525.82,758.17,260.4962463378906,128.5535888671875,126.0105209350586,175.6300048828125,723.58,1380.88,334.57,328.29,334.12,484.58,12.789999961853027,283.32
2020-07-23,371.43,451.94,233.4,103.73634338378906,105.79090881347656,526.02,758.66,253.69207763671875,128.5535888671875,126.10171508789062,177.17999267578125,685.52,1364.2,335.28,328.29,334.86,457.51,12.6181001663208,283.63
2020-07-24,,,,102.47969055175781,105.79090881347656,,,251.28305053710938,128.5728759765625,125.81932830810547,178.6999969482422,,,,,,,12.630000114440918,
2020-07-26,371.36,452.03,233.36,,,526.15,759.07,,,,,710.26,1350.45,335.51,328.28,335.19,470.0,,283.55
2020-07-27,371.83,451.94,233.38,104.0967788696289,105.80043029785156,526.06,758.84,255.76666259765625,128.47674560546875,125.436767578125,182.22999572753906,687.43,1352.58,335.75,328.26,335.44,454.2,12.765000343322754,283.41
2020-07-28,372.56,451.88,233.38,102.87910461425781,105.80043029785156,525.99,758.67,252.51211547851562,128.62094116210938,125.3092041015625,183.75,697.44,1359.95,335.72,328.29,335.52,457.77,12.580400466918945,283.34
2020-07-29,372.64,452.09,233.58,104.36954498291016,105.79090881347656,526.24,759.07,255.42257690429688,128.717041015625,125.99239349365234,185.1300048828125,695.52,1357.7,335.95,328.3,336.23,454.1,12.580400466918945,283.46
2020-07-30,,,,104.95402526855469,105.79090881347656,,,256.7597961425781,128.8324432373047,125.85572814941406,183.75999450683594,,,,,,,12.580400466918945,
2020-07-31,,,,107.57447814941406,105.80043029785156,,,261.34185791015625,128.89007568359375,126.02887725830078,185.42999267578125,,,,,,,12.580400466918945,
2020-08-02,372.56,452.11,233.68,,,526.27,759.1,,,,,711.78,1366.12,336.82,328.36,336.79,467.64,,283.44
2020-08-03,372.03,451.64,233.65,110.22413635253906,105.80618286132812,525.68,757.66,264.8717346191406,128.87567138671875,126.19770050048828,185.63999938964844,711.58,1376.55,337.28,328.3,337.37,466.94,12.580400466918945,283.36
2020-08-04,372.55,451.86,233.56,110.50663757324219,105.80618286132812,525.96,758.5,265.85504150390625,129.02960205078125,126.66332244873047,189.58999633789062,719.05,1386.32,338.03,328.25,337.9,471.21,12.580400466918945,283.36
2020-08-05,373.17,452.14,233.54,110.91578674316406,105.796630859375,526.32,759.45,266.5137939453125,128.8660430908203,126.4898452758789,191.35000610351562,728.17,1412.31,338.92,328.27,338.57,476.76,12.580400466918945,283.42
2020-08-06,373.76,452.15,233.54,112.47440338134766,105.796630859375,526.35,759.47,270.04376220703125,128.8852996826172,127.02843475341797,193.88999938964844,708.65,1401.92,339.11,328.27,338.59,467.18,12.580400466918945,283.36
2020-08-07,,,,110.79888153076172,105.796630859375,,,266.9267883300781,128.78909301757812,126.67243194580078,190.80999755859375,,,,,,,12.580400466918945,
2020-08-09,373.3,451.87,233.52,,,525.99,758.54,,,,,713.81,1408.76,339.07,328.3,338.7,471.02,,283.33
2020-08-10,373.83,451.96,233.55,110.4871597290039,105.796630859375,526.07,758.79,265.78619384765625,128.76022338867188,126.39854431152344,190.14999389648438,720.61,1410.3,340.01,328.3,339.38,478.06,12.580400466918945,283.47
